sequence,is_true,target,condition,stimuli,block,is_block_beginning,is_block_ending,sequence_fnames,target_fname,subject,retraining.thisRepN,retraining.thisTrialN,retraining.thisN,retraining.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,training_sequence_loop.thisRepN,training_sequence_loop.thisTrialN,training_sequence_loop.thisN,training_sequence_loop.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,sequence_loop.thisRepN,sequence_loop.thisTrialN,sequence_loop.thisN,sequence_loop.thisIndex,langage_text.started,langage_key.started,langage_key.keys,langage_key.rt,intro_text.started,intro_key.started,intro_key.keys,intro_key.rt,training_intro_text.started,training_intro_key.started,training_intro_key.keys,training_intro_key.rt,polygon.started,polygon.stopped,training_presentation_letter.started,training_presentation_letter.stopped,training_recall_letter.started,training_recall_key.started,training_recall_question.started,training_recall_answer.started,training_recall_key.keys,training_recall_key.rt,RSME_labels.started,RSME_labels.stopped,RSME_ticks.started,RSME_ticks.stopped,RSME_text.started,RSME_text.stopped,RSME_key.started,RSME_key.stopped,RSME_ticks.response,RSME_ticks.rt,RSME_key.keys,training_intro_text.stopped,training_intro_key.stopped,RSME_key.rt,training_presentation_movie.started,training_recall_movie.started,experiment_beginning_text.started,experiment_beginning_keys.started,experiment_beginning_key.started,experiment_beginning_key.keys,experiment_beginning_key.rt,block_intro_text.started,block_intro_key.started,block_intro_key.keys,block_intro_key.rt,presentation_letter.started,presentation_letter.stopped,recall_letter.started,recall_key.started,recall_question.started,recall_answer.started,recall_key.keys,recall_key.rt,block_intro_text.stopped,block_intro_key.stopped,presentation_movie.started,recall_movie.started,participant,session,date,expName,psychopyVersion,frameRate,
"['V', 'N', 'G', 'K', 'P', 'W']",True,G,6,letter,3,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,16,,,,,,,,,,,,,0,64,64,64,,,,,,,,,,,,,,,,,1679.5233517000015,1680.5825069999992,,,,,,,,,1682.6072111999965,1682.6072111999965,1682.6072111999965,1682.6072111999965,1682.6072111999965,1682.6072111999965,1682.6072111999965,1682.6072111999965,None,None,None,,,,,,,,,,,1665.0123128999985,1665.0123128999985,None,,1677.5086630000005,1679.5233517000015,1680.5825069999992,1680.5825069999992,1680.5825069999992,1680.5825069999992,c,1.880745599992224,1665.0123128999985,1665.0123128999985,,,16,001,2024-07-16_14h30.02.479,robot_sternberg_sign,2022.2.5,60.00186005785491,
"['V', 'X', 'H', 'M', 'C', 'L']",True,X,6,letter,3,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,16,,,,,,,,,,,,,0,65,65,65,,,,,,,,,,,,,,,,,1696.9314618000062,1683.6689453,,,,,,,,,1700.223005000007,1700.223005000007,1700.223005000007,1700.223005000007,1700.223005000007,1700.223005000007,1700.223005000007,1700.223005000007,None,None,None,,,,,,,,,,,1682.6072111999965,1682.6072111999965,None,,1694.7156362999958,1696.9314618000062,1697.9989187000028,1697.9989187000028,1697.9989187000028,1697.9989187000028,c,2.1441613999922993,1682.6072111999965,1682.6072111999965,,,16,001,2024-07-16_14h30.02.479,robot_sternberg_sign,2022.2.5,60.00186005785491,
"['Z', 'B', 'S', 'X', 'R', 'V']",False,J,6,letter,3,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,16,,,,,,,,,,,,,0,66,66,66,,,,,,,,,,,,,,,,,1714.5519025999965,1715.620575199995,,,,,,,,,1717.0382750999997,1717.0382750999997,1717.0382750999997,1717.0382750999997,1717.0382750999997,1717.0382750999997,1717.0382750999997,1717.0382750999997,None,None,None,,,,,,,,,,,1700.223005000007,1700.223005000007,None,,1712.3302905000019,1714.5519025999965,1715.620575199995,1715.620575199995,1715.620575199995,1715.620575199995,n,1.3070773999934318,1700.223005000007,1700.223005000007,,,16,001,2024-07-16_14h30.02.479,robot_sternberg_sign,2022.2.5,60.00186005785491,
"['W', 'Q', 'P', 'C', 'F', 'J']",True,Q,6,letter,3,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,16,,,,,,,,,,,,,0,67,67,67,,,,,,,,,,,,,,,,,1731.3547402999975,1732.4157879999984,,,,,,,,,1733.6405346999964,1733.6405346999964,1733.6405346999964,1733.6405346999964,1733.6405346999964,1733.6405346999964,1733.6405346999964,1733.6405346999964,None,None,None,,,,,,,,,,,1717.0382750999997,1717.0382750999997,None,,1729.3365615000075,1731.3547402999975,1732.4157879999984,1732.4157879999984,1732.4157879999984,1732.4157879999984,c,1.031156099998043,1717.0382750999997,1717.0382750999997,,,16,001,2024-07-16_14h30.02.479,robot_sternberg_sign,2022.2.5,60.00186005785491,
"['K', 'D', 'J', 'W', 'B', 'H']",False,G,6,letter,3,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,16,,,,,,,,,,,,,0,68,68,68,,,,,,,,,,,,,,,,,1747.551411499997,1748.615750900004,,,,,,,,,1751.649275200005,1751.649275200005,1751.649275200005,1751.649275200005,1751.649275200005,1751.649275200005,1751.649275200005,1751.649275200005,None,None,None,,,,,,,,,,,1733.6405346999964,1733.6405346999964,None,,1745.538295300008,1747.551411499997,1748.615750900004,1748.615750900004,1748.615750900004,1748.615750900004,n,2.9663360999984434,1733.6405346999964,1733.6405346999964,,,16,001,2024-07-16_14h30.02.479,robot_sternberg_sign,2022.2.5,60.00186005785491,
"['H', 'M', 'X', 'Q', 'T', 'G']",False,D,6,letter,3,False,True,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,16,,,,,,,,,,,,,0,69,69,69,,,,,,,,,,,,,,,,,1765.3737887000025,1766.4323135000013,,,,,,,,,1767.8920836000034,1772.1021890999982,1767.8920836000034,1772.1021890999982,1767.8920836000034,1772.1021890999982,1767.8920836000034,1772.1021890999982,32.160493827160494,3.4724695999902906,space,,,4.154734499999904,,,,,,,,1751.649275200005,1751.649275200005,None,,1763.148564800009,1765.3737887000025,1766.4323135000013,1766.4323135000013,1766.4323135000013,1766.4323135000013,n,1.3592088000004878,1751.649275200005,1751.649275200005,,,16,001,2024-07-16_14h30.02.479,robot_sternberg_sign,2022.2.5,60.00186005785491,
"['P', 'W', 'T', 'L']",True,L,4,letter,3,True,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,16,,,,,,,,,,,,,0,70,70,70,,,,,,,,,,,,,,,,,1784.659625100001,1785.717396100008,,,,,,,,,1787.540728100008,1787.540728100008,1787.540728100008,1787.540728100008,1787.540728100008,1787.540728100008,1787.540728100008,1787.540728100008,None,None,None,,,,,,,,,,,1772.1021890999982,1772.1021890999982,space,2.809343999993871,1782.6394489999948,1784.659625100001,1785.717396100008,1785.717396100008,1785.717396100008,1785.717396100008,c,1.649967099991045,,,,,16,001,2024-07-16_14h30.02.479,robot_sternberg_sign,2022.2.5,60.00186005785491,
"['R', 'G', 'W', 'K']",False,S,4,letter,3,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,16,,,,,,,,,,,,,0,71,71,71,,,,,,,,,,,,,,,,,1797.1025795000023,1798.1658338999987,,,,,,,,,1799.5930323000066,1799.5930323000066,1799.5930323000066,1799.5930323000066,1799.5930323000066,1799.5930323000066,1799.5930323000066,1799.5930323000066,None,None,None,,,,,,,,,,,1787.540728100008,1787.540728100008,None,,1795.086819300006,1797.1025795000023,1798.1658338999987,1798.1658338999987,1798.1658338999987,1798.1658338999987,n,1.2481737000052817,1787.540728100008,1787.540728100008,,,16,001,2024-07-16_14h30.02.479,robot_sternberg_sign,2022.2.5,60.00186005785491,
"['J', 'G', 'S', 'D']",True,S,4,letter,3,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,16,,,,,,,,,,,,,0,72,72,72,,,,,,,,,,,,,,,,,1809.3263139000046,1810.3815869999962,,,,,,,,,1811.607050400009,1811.607050400009,1811.607050400009,1811.607050400009,1811.607050400009,1811.607050400009,1811.607050400009,1811.607050400009,None,None,None,,,,,,,,,,,1799.5930323000066,1799.5930323000066,None,,1807.3075968000048,1809.3263139000046,1810.3815869999962,1810.3815869999962,1810.3815869999962,1810.3815869999962,c,1.080466700004763,1799.5930323000066,1799.5930323000066,,,16,001,2024-07-16_14h30.02.479,robot_sternberg_sign,2022.2.5,60.00186005785491,
"['T', 'F', 'H', 'J']",True,T,4,letter,3,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,16,,,,,,,,,,,,,0,73,73,73,,,,,,,,,,,,,,,,,1821.3386449999962,1822.4012258000002,,,,,,,,,1823.822026599999,1823.822026599999,1823.822026599999,1823.822026599999,1823.822026599999,1823.822026599999,1823.822026599999,1823.822026599999,None,None,None,,,,,,,,,,,1811.607050400009,1811.607050400009,None,,1819.3283107000025,1821.3386449999962,1822.4012258000002,1822.4012258000002,1822.4012258000002,1822.4012258000002,c,1.3266577999893343,1811.607050400009,1811.607050400009,,,16,001,2024-07-16_14h30.02.479,robot_sternberg_sign,2022.2.5,60.00186005785491,
"['X', 'K', 'B', 'C']",True,B,4,letter,3,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,16,,,,,,,,,,,,,0,74,74,74,,,,,,,,,,,,,,,,,1833.9468575000064,1835.0025161000085,,,,,,,,,1836.6315028999961,1836.6315028999961,1836.6315028999961,1836.6315028999961,1836.6315028999961,1836.6315028999961,1836.6315028999961,1836.6315028999961,None,None,None,,,,,,,,,,,1823.822026599999,1823.822026599999,None,,1831.7354462000076,1833.9468575000064,1835.0025161000085,1835.0025161000085,1835.0025161000085,1835.0025161000085,c,1.4451693000009982,1823.822026599999,1823.822026599999,,,16,001,2024-07-16_14h30.02.479,robot_sternberg_sign,2022.2.5,60.00186005785491,
"['J', 'L', 'C', 'V']",False,Q,4,letter,3,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,16,,,,,,,,,,,,,0,75,75,75,,,,,,,,,,,,,,,,,1846.3971609,,,,,,,,,,1848.8925411999953,1848.8925411999953,1848.8925411999953,1848.8925411999953,1848.8925411999953,1848.8925411999953,1848.8925411999953,1848.8925411999953,None,None,None,,,,,,,,,,,1836.6315028999961,1836.6315028999961,None,,1844.3890858000086,1846.3971609,1847.465408899996,1847.465408899996,1847.465408899996,1847.465408899996,n,1.2606155000103172,1836.6315028999961,1836.6315028999961,,,16,001,2024-07-16_14h30.02.479,robot_sternberg_sign,2022.2.5,60.00186005785491,
"['B', 'C', 'P', 'R']",False,X,4,letter,3,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,16,,,,,,,,,,,,,0,76,76,76,,,,,,,,,,,,,,,,,1858.6313659000007,1849.949511800005,,,,,,,,,1861.1266466000088,1861.1266466000088,1861.1266466000088,1861.1266466000088,1861.1266466000088,1861.1266466000088,1861.1266466000088,1861.1266466000088,None,None,None,,,,,,,,,,,1848.8925411999953,1848.8925411999953,None,,1856.4175507000036,1858.6313659000007,1859.7049382999976,1859.7049382999976,1859.7049382999976,1859.7049382999976,n,1.2933610000036424,1848.8925411999953,1848.8925411999953,,,16,001,2024-07-16_14h30.02.479,robot_sternberg_sign,2022.2.5,60.00186005785491,
"['M', 'T', 'B', 'K']",False,D,4,letter,3,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,16,,,,,,,,,,,,,0,77,77,77,,,,,,,,,,,,,,,,,1870.8621815000079,1871.9163374000054,,,,,,,,,1873.3435950999992,1873.3435950999992,1873.3435950999992,1873.3435950999992,1873.3435950999992,1873.3435950999992,1873.3435950999992,1873.3435950999992,None,None,None,,,,,,,,,,,1861.1266466000088,1861.1266466000088,None,,1868.6544036999985,1870.8621815000079,1871.9163374000054,1871.9163374000054,1871.9163374000054,1871.9163374000054,n,1.3622720999992453,1861.1266466000088,1861.1266466000088,,,16,001,2024-07-16_14h30.02.479,robot_sternberg_sign,2022.2.5,60.00186005785491,
"['K', 'D', 'X', 'J']",True,X,4,letter,3,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,16,,,,,,,,,,,,,0,78,78,78,,,,,,,,,,,,,,,,,1883.090576600007,1884.1498556000006,,,,,,,,,1885.5791574000032,1885.5791574000032,1885.5791574000032,1885.5791574000032,1885.5791574000032,1885.5791574000032,1885.5791574000032,1885.5791574000032,None,None,None,,,,,,,,,,,1873.3435950999992,1873.3435950999992,None,,1881.0704610999965,1883.090576600007,1884.1498556000006,1884.1498556000006,1884.1498556000006,1884.1498556000006,c,1.336980100008077,1873.3435950999992,1873.3435950999992,,,16,001,2024-07-16_14h30.02.479,robot_sternberg_sign,2022.2.5,60.00186005785491,
"['M', 'L', 'W', 'X']",False,K,4,letter,3,False,True,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,16,,,,,,,,,,,,,0,79,79,79,,,,,,,,,,,,,,,,,1895.3144459000032,1886.6353658000007,,,,,,,,,1898.4357821000012,1908.320042899999,1898.4357821000012,1908.320042899999,1898.4357821000012,1908.320042899999,1898.4357821000012,1908.320042899999,15.339506172839505,8.311986000000616,space,,,9.810473999998067,,,,,,,,1885.5791574000032,1885.5791574000032,None,,1893.097855400003,1895.3144459000032,1896.4059043000016,1896.4059043000016,1896.4059043000016,1896.4059043000016,n,1.8722495999973034,1885.5791574000032,1885.5791574000032,,,16,001,2024-07-16_14h30.02.479,robot_sternberg_sign,2022.2.5,60.00186005785491,
"['C', 'W']",True,C,2,letter,3,True,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,16,,,,,,,,,,,,,0,80,80,80,,,,,,,,,,,,,,,,,1928.1514496000018,1929.2168642000033,,,,,,,,,1930.4402996999997,1930.4402996999997,1930.4402996999997,1930.4402996999997,1930.4402996999997,1930.4402996999997,1930.4402996999997,1930.4402996999997,None,None,None,,,,,,,,,,,1908.320042899999,1908.320042899999,space,14.247425399997155,1925.9359028000035,1928.1514496000018,1929.2168642000033,1929.2168642000033,1929.2168642000033,1929.2168642000033,c,1.1187160999979824,,,,,16,001,2024-07-16_14h30.02.479,robot_sternberg_sign,2022.2.5,60.00186005785491,
"['G', 'P']",False,W,2,letter,3,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,16,,,,,,,,,,,,,0,81,81,81,,,,,,,,,,,,,,,,,1935.8104606999987,1936.866605400006,,,,,,,,,1937.6952734000079,1937.6952734000079,1937.6952734000079,1937.6952734000079,1937.6952734000079,1937.6952734000079,1937.6952734000079,1937.6952734000079,None,None,None,,,,,,,,,,,1930.4402996999997,1930.4402996999997,None,,1933.790331199998,1935.8104606999987,1936.866605400006,1936.866605400006,1936.866605400006,1936.866605400006,n,0.7409990000014659,1930.4402996999997,1930.4402996999997,,,16,001,2024-07-16_14h30.02.479,robot_sternberg_sign,2022.2.5,60.00186005785491,
"['K', 'P']",True,K,2,letter,3,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,16,,,,,,,,,,,,,0,82,82,82,,,,,,,,,,,,,,,,,1943.0623106999992,1944.1165010999975,,,,,,,,,1945.3427703000052,1945.3427703000052,1945.3427703000052,1945.3427703000052,1945.3427703000052,1945.3427703000052,1945.3427703000052,1945.3427703000052,None,None,None,,,,,,,,,,,1937.6952734000079,1937.6952734000079,None,,1940.848024100007,1943.0623106999992,1944.1165010999975,1944.1165010999975,1944.1165010999975,1944.1165010999975,c,1.0592808999936096,1937.6952734000079,1937.6952734000079,,,16,001,2024-07-16_14h30.02.479,robot_sternberg_sign,2022.2.5,60.00186005785491,
"['G', 'M']",False,R,2,letter,3,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,16,,,,,,,,,,,,,0,83,83,83,,,,,,,,,,,,,,,,,1950.6998040000035,1951.7665206999955,,,,,,,,,1952.9956626000057,1952.9956626000057,1952.9956626000057,1952.9956626000057,1952.9956626000057,1952.9956626000057,1952.9956626000057,1952.9956626000057,None,None,None,,,,,,,,,,,1945.3427703000052,1945.3427703000052,None,,1948.689782500005,1950.6998040000035,1951.7665206999955,1951.7665206999955,1951.7665206999955,1951.7665206999955,n,1.1120554000081029,1945.3427703000052,1945.3427703000052,,,16,001,2024-07-16_14h30.02.479,robot_sternberg_sign,2022.2.5,60.00186005785491,
"['F', 'H']",True,H,2,letter,3,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,16,,,,,,,,,,,,,0,84,84,84,,,,,,,,,,,,,,,,,1958.183198300001,1959.2495004000084,,,,,,,,,1961.077955300003,1961.077955300003,1961.077955300003,1961.077955300003,1961.077955300003,1961.077955300003,1961.077955300003,1961.077955300003,None,None,None,,,,,,,,,,,1952.9956626000057,1952.9956626000057,None,,1956.162905300007,1958.183198300001,1959.2495004000084,1959.2495004000084,1959.2495004000084,1959.2495004000084,c,1.6781950000004144,1952.9956626000057,1952.9956626000057,,,16,001,2024-07-16_14h30.02.479,robot_sternberg_sign,2022.2.5,60.00186005785491,
"['Z', 'N']",False,M,2,letter,3,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,16,,,,,,,,,,,,,0,85,85,85,,,,,,,,,,,,,,,,,1966.255388999998,1967.3174192000006,,,,,,,,,1968.5462789000012,1968.5462789000012,1968.5462789000012,1968.5462789000012,1968.5462789000012,1968.5462789000012,1968.5462789000012,1968.5462789000012,None,None,None,,,,,,,,,,,1961.077955300003,1961.077955300003,None,,1964.2472088000068,1966.255388999998,1967.3174192000006,1967.3174192000006,1967.3174192000006,1967.3174192000006,n,1.1611781999963569,1961.077955300003,1961.077955300003,,,16,001,2024-07-16_14h30.02.479,robot_sternberg_sign,2022.2.5,60.00186005785491,
"['G', 'V']",True,V,2,letter,3,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,16,,,,,,,,,,,,,0,86,86,86,,,,,,,,,,,,,,,,,1974.1177300999989,1975.1845024000067,,,,,,,,,1976.2049235000013,1976.2049235000013,1976.2049235000013,1976.2049235000013,1976.2049235000013,1976.2049235000013,1976.2049235000013,1976.2049235000013,None,None,None,,,,,,,,,,,1968.5462789000012,1968.5462789000012,None,,1971.901423400006,1974.1177300999989,1975.1845024000067,1975.1845024000067,1975.1845024000067,1975.1845024000067,c,0.9668622000026517,1968.5462789000012,1968.5462789000012,,,16,001,2024-07-16_14h30.02.479,robot_sternberg_sign,2022.2.5,60.00186005785491,
"['F', 'G']",False,Q,2,letter,3,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,16,,,,,,,,,,,,,0,87,87,87,,,,,,,,,,,,,,,,,1981.7711414000078,1982.8334636000072,,,,,,,,,1984.8595798000024,1984.8595798000024,1984.8595798000024,1984.8595798000024,1984.8595798000024,1984.8595798000024,1984.8595798000024,1984.8595798000024,None,None,None,,,,,,,,,,,1976.2049235000013,1976.2049235000013,None,,1979.5519886999973,1981.7711414000078,1982.8334636000072,1982.8334636000072,1982.8334636000072,1982.8334636000072,n,1.8057740000076592,1976.2049235000013,1976.2049235000013,,,16,001,2024-07-16_14h30.02.479,robot_sternberg_sign,2022.2.5,60.00186005785491,
"['R', 'X']",False,G,2,letter,3,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,16,,,,,,,,,,,,,0,88,88,88,,,,,,,,,,,,,,,,,1990.219536500008,1991.2825204999972,,,,,,,,,1992.9110621,1992.9110621,1992.9110621,1992.9110621,1992.9110621,1992.9110621,1992.9110621,1992.9110621,None,None,None,,,,,,,,,,,1984.8595798000024,1984.8595798000024,None,,1988.2085281000036,1990.219536500008,1991.2825204999972,1991.2825204999972,1991.2825204999972,1991.2825204999972,n,1.5322962999925949,1984.8595798000024,1984.8595798000024,,,16,001,2024-07-16_14h30.02.479,robot_sternberg_sign,2022.2.5,60.00186005785491,
"['X', 'L']",True,L,2,letter,3,False,True,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,16,,,,,,,,,,,,,0,89,89,89,,,,,,,,,,,,,,,,,1998.2649007,1993.9645316999959,,,,,,,,,2000.5914926999976,2009.5153700000083,2000.5914926999976,2009.5153700000083,2000.5914926999976,2009.5153700000083,2000.5914926999976,2009.5153700000083,1.759259259259252,7.271997900010319,space,,,8.85507140000118,,,,,,,,1992.9110621,1992.9110621,None,,1996.256142600003,1998.2649007,1999.3328108999995,1999.3328108999995,1999.3328108999995,1999.3328108999995,c,1.1061445999948774,1992.9110621,1992.9110621,,,16,001,2024-07-16_14h30.02.479,robot_sternberg_sign,2022.2.5,60.00186005785491,
"['R_Torso_Y_For', 'L_Arm_Y_Back']",True,L_Arm_Y_Back,2,robot,4,True,False,"['robot_stimuli\\R_Torso_Y_For.mp4', 'robot_stimuli\\L_Arm_Y_Back.mp4']",robot_stimuli\L_Arm_Y_Back.mp4,16,,,,,,,,,,,,,0,90,90,90,,,,,,,,,,,,,,,,,2023.651509999996,2024.7414290000015,,,,,,,,,2029.0129192000022,2029.0129192000022,2029.0129192000022,2029.0129192000022,2029.0129192000022,2029.0129192000022,2029.0129192000022,2029.0129192000022,None,None,None,,,,,,,,,,,2009.5153700000083,2009.5153700000083,space,5.6747726000030525,,,,2024.7414290000015,2024.7414290000015,2024.7414290000015,c,4.225524499997846,,,2020.0203928999981,2024.7414290000015,16,001,2024-07-16_14h30.02.479,robot_sternberg_sign,2022.2.5,60.00186005785491,
"['R_Head_Y_For', 'R_Base_Z_For']",False,R_Head_X_For,2,robot,4,False,False,"['robot_stimuli\\R_Head_Y_For.mp4', 'robot_stimuli\\R_Base_Z_For.mp4']",robot_stimuli\R_Head_X_For.mp4,16,,,,,,,,,,,,,0,91,91,91,,,,,,,,,,,,,,,,,2037.4523065999965,2038.5411403000035,,,,,,,,,2042.1787426000083,2042.1787426000083,2042.1787426000083,2042.1787426000083,2042.1787426000083,2042.1787426000083,2042.1787426000083,2042.1787426000083,None,None,None,,,,,,,,,,,2029.0129192000022,2029.0129192000022,None,,,,,2038.5411403000035,2038.5411403000035,2038.5411403000035,n,2.778407000005245,2029.0129192000022,2029.0129192000022,2033.8118665000075,2038.5411403000035,16,001,2024-07-16_14h30.02.479,robot_sternberg_sign,2022.2.5,60.00186005785491,
"['R_Base_X_Back', 'R_Arm_Z_Back']",False,R_Torso_X_Back,2,robot,4,False,False,"['robot_stimuli\\R_Base_X_Back.mp4', 'robot_stimuli\\R_Arm_Z_Back.mp4']",robot_stimuli\R_Torso_X_Back.mp4,16,,,,,,,,,,,,,0,92,92,92,,,,,,,,,,,,,,,,,2050.603176000004,2051.690934600003,,,,,,,,,2055.9696814000054,2055.9696814000054,2055.9696814000054,2055.9696814000054,2055.9696814000054,2055.9696814000054,2055.9696814000054,2055.9696814000054,None,None,None,,,,,,,,,,,2042.1787426000083,2042.1787426000083,None,,,,,2051.690934600003,2051.690934600003,2051.690934600003,n,4.2443961999961175,2042.1787426000083,2042.1787426000083,2046.9704834000004,2051.690934600003,16,001,2024-07-16_14h30.02.479,robot_sternberg_sign,2022.2.5,60.00186005785491,
"['R_Arm_Z_Back', 'L_Arm_X_For']",True,L_Arm_X_For,2,robot,4,False,False,"['robot_stimuli\\R_Arm_Z_Back.mp4', 'robot_stimuli\\L_Arm_X_For.mp4']",robot_stimuli\L_Arm_X_For.mp4,16,,,,,,,,,,,,,0,93,93,93,,,,,,,,,,,,,,,,,2064.396460600008,2065.4756446999963,,,,,,,,,2069.455156199998,2069.455156199998,2069.455156199998,2069.455156199998,2069.455156199998,2069.455156199998,2069.455156199998,2069.455156199998,None,None,None,,,,,,,,,,,2055.9696814000054,2055.9696814000054,None,,,,,2065.4756446999963,2065.4756446999963,2065.4756446999963,c,3.9556903000047896,2055.9696814000054,2055.9696814000054,2060.7753140999994,2065.4756446999963,16,001,2024-07-16_14h30.02.479,robot_sternberg_sign,2022.2.5,60.00186005785491,
"['R_Head_X_Back', 'L_Head_X_For']",True,L_Head_X_For,2,robot,4,False,False,"['robot_stimuli\\R_Head_X_Back.mp4', 'robot_stimuli\\L_Head_X_For.mp4']",robot_stimuli\L_Head_X_For.mp4,16,,,,,,,,,,,,,0,94,94,94,,,,,,,,,,,,,,,,,2077.832951000004,2070.5357237999997,,,,,,,,,2083.297861800005,2083.297861800005,2083.297861800005,2083.297861800005,2083.297861800005,2083.297861800005,2083.297861800005,2083.297861800005,None,None,None,,,,,,,,,,,2069.455156199998,2069.455156199998,None,,,,,2078.925242700003,2078.925242700003,2078.925242700003,c,4.33789420001267,2069.455156199998,2069.455156199998,2074.256653699995,2078.925242700003,16,001,2024-07-16_14h30.02.479,robot_sternberg_sign,2022.2.5,60.00186005785491,
