sequence,is_true,target,condition,stimuli,block,is_block_beginning,is_block_ending,sequence_fnames,target_fname,subject,retraining.thisRepN,retraining.thisTrialN,retraining.thisN,retraining.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,training_sequence_loop.thisRepN,training_sequence_loop.thisTrialN,training_sequence_loop.thisN,training_sequence_loop.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,sequence_loop.thisRepN,sequence_loop.thisTrialN,sequence_loop.thisN,sequence_loop.thisIndex,langage_text.started,langage_key.started,langage_key.keys,langage_key.rt,intro_text.started,intro_key.started,intro_key.keys,intro_key.rt,training_intro_text.started,training_intro_key.started,training_intro_key.keys,training_intro_key.rt,polygon.started,polygon.stopped,training_presentation_letter.started,training_presentation_letter.stopped,training_recall_letter.started,training_recall_key.started,training_recall_question.started,training_recall_answer.started,training_recall_key.keys,training_recall_key.rt,RSME_labels.started,RSME_labels.stopped,RSME_ticks.started,RSME_ticks.stopped,RSME_text.started,RSME_text.stopped,RSME_key.started,RSME_key.stopped,RSME_ticks.response,RSME_ticks.rt,RSME_key.keys,training_intro_text.stopped,training_intro_key.stopped,RSME_key.rt,training_presentation_movie.started,training_recall_movie.started,experiment_beginning_text.started,experiment_beginning_keys.started,experiment_beginning_key.started,experiment_beginning_key.keys,experiment_beginning_key.rt,block_intro_text.started,block_intro_key.started,block_intro_key.keys,block_intro_key.rt,presentation_letter.started,presentation_letter.stopped,recall_letter.started,recall_key.started,recall_question.started,recall_answer.started,recall_key.keys,recall_key.rt,block_intro_text.stopped,block_intro_key.stopped,presentation_movie.started,recall_movie.started,participant,session,date,expName,psychopyVersion,frameRate,
"['L', 'X']",True,L,2,letter,5,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,8,,,,,,,,,,,,,0,121,121,121,,,,,,,,,,,,,,,,,2553.1644326000005,2554.222305199999,,,,,,,,,2554.849714599999,2554.849714599999,2554.849714599999,2554.849714599999,2554.849714599999,2554.849714599999,2554.849714599999,2554.849714599999,None,None,None,,,,,,,,,,,2547.792980299999,2547.792980299999,None,,2551.1388941999994,2553.1644326000005,2554.222305199999,2554.222305199999,2554.222305199999,2554.222305199999,c,0.49707049999960873,2547.792980299999,2547.792980299999,,,8,001,2024-06-28_15h55.54.757,robot_sternberg_sign,2022.2.5,60.023361092271934,
"['Z', 'M']",True,M,2,letter,5,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,8,,,,,,,,,,,,,0,122,122,122,,,,,,,,,,,,,,,,,2560.2127586000006,2561.2809859999998,,,,,,,,,2562.1036618,2562.1036618,2562.1036618,2562.1036618,2562.1036618,2562.1036618,2562.1036618,2562.1036618,None,None,None,,,,,,,,,,,2554.849714599999,2554.849714599999,None,,2558.1902680000003,2560.2127586000006,2561.2809859999998,2561.2809859999998,2561.2809859999998,2561.2809859999998,c,0.7026700999995228,2554.849714599999,2554.849714599999,,,8,001,2024-06-28_15h55.54.757,robot_sternberg_sign,2022.2.5,60.023361092271934,
"['D', 'Q']",False,N,2,letter,5,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,8,,,,,,,,,,,,,0,123,123,123,,,,,,,,,,,,,,,,,2567.4701805999994,,,,,,,,,,2569.3599983000004,2569.3599983000004,2569.3599983000004,2569.3599983000004,2569.3599983000004,2569.3599983000004,2569.3599983000004,2569.3599983000004,None,None,None,,,,,,,,,,,2562.1036618,2562.1036618,None,,2565.4574018000003,2567.4701805999994,2568.5384118,2568.5384118,2568.5384118,2568.5384118,n,0.6781771999994817,2562.1036618,2562.1036618,,,8,001,2024-06-28_15h55.54.757,robot_sternberg_sign,2022.2.5,60.023361092271934,
"['F', 'S']",False,Z,2,letter,5,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,8,,,,,,,,,,,,,0,124,124,124,,,,,,,,,,,,,,,,,2574.537402099999,2570.4233920000006,,,,,,,,,2576.4260701000003,2576.4260701000003,2576.4260701000003,2576.4260701000003,2576.4260701000003,2576.4260701000003,2576.4260701000003,2576.4260701000003,None,None,None,,,,,,,,,,,2569.3599983000004,2569.3599983000004,None,,2572.5144201000003,2574.537402099999,2575.6039991,2575.6039991,2575.6039991,2575.6039991,n,0.6364674999986164,2569.3599983000004,2569.3599983000004,,,8,001,2024-06-28_15h55.54.757,robot_sternberg_sign,2022.2.5,60.023361092271934,
"['C', 'W']",True,C,2,letter,5,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,8,,,,,,,,,,,,,0,125,125,125,,,,,,,,,,,,,,,,,2581.7976713999997,2582.8545372999997,,,,,,,,,2583.6758735999992,2583.6758735999992,2583.6758735999992,2583.6758735999992,2583.6758735999992,2583.6758735999992,2583.6758735999992,2583.6758735999992,None,None,None,,,,,,,,,,,2576.4260701000003,2576.4260701000003,None,,2579.774049399999,2581.7976713999997,2582.8545372999997,2582.8545372999997,2582.8545372999997,2582.8545372999997,c,0.5860884999983682,2576.4260701000003,2576.4260701000003,,,8,001,2024-06-28_15h55.54.757,robot_sternberg_sign,2022.2.5,60.023361092271934,
"['W', 'J']",False,D,2,letter,5,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,8,,,,,,,,,,,,,0,126,126,126,,,,,,,,,,,,,,,,,2589.0442537,2590.1043057999996,,,,,,,,,2590.928625299999,2590.928625299999,2590.928625299999,2590.928625299999,2590.928625299999,2590.928625299999,2590.928625299999,2590.928625299999,None,None,None,,,,,,,,,,,2583.6758735999992,2583.6758735999992,None,,2587.0226846000005,2589.0442537,2590.1043057999996,2590.1043057999996,2590.1043057999996,2590.1043057999996,n,0.6154005999997025,2583.6758735999992,2583.6758735999992,,,8,001,2024-06-28_15h55.54.757,robot_sternberg_sign,2022.2.5,60.023361092271934,
"['C', 'P']",True,P,2,letter,5,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,8,,,,,,,,,,,,,0,127,127,127,,,,,,,,,,,,,,,,,2596.289664599999,2597.3542999,,,,,,,,,2598.1761874000003,2598.1761874000003,2598.1761874000003,2598.1761874000003,2598.1761874000003,2598.1761874000003,2598.1761874000003,2598.1761874000003,None,None,None,,,,,,,,,,,2590.928625299999,2590.928625299999,None,,2594.0724224000005,2596.289664599999,2597.3542999,2597.3542999,2597.3542999,2597.3542999,c,0.5975125999993907,2590.928625299999,2590.928625299999,,,8,001,2024-06-28_15h55.54.757,robot_sternberg_sign,2022.2.5,60.023361092271934,
"['S', 'R']",False,G,2,letter,5,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,8,,,,,,,,,,,,,0,128,128,128,,,,,,,,,,,,,,,,,2603.5590976000003,2604.6215821000005,,,,,,,,,2605.2452667,2605.2452667,2605.2452667,2605.2452667,2605.2452667,2605.2452667,2605.2452667,2605.2452667,None,None,None,,,,,,,,,,,2598.1761874000003,2598.1761874000003,None,,2601.338876599999,2603.5590976000003,2604.6215821000005,2604.6215821000005,2604.6215821000005,2604.6215821000005,n,0.5784774999992806,2598.1761874000003,2598.1761874000003,,,8,001,2024-06-28_15h55.54.757,robot_sternberg_sign,2022.2.5,60.023361092271934,
"['J', 'F']",True,F,2,letter,5,False,True,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,8,,,,,,,,,,,,,0,129,129,129,,,,,,,,,,,,,,,,,2610.8058290999998,2611.8706096999995,,,,,,,,,2612.5224717,2619.4128831,2612.5224717,2619.4128831,2612.5224717,2619.4128831,2612.5224717,2619.4128831,20.586419753086417,5.752925099999629,space,,,6.836956900000587,,,,,,,,2605.2452667,2605.2452667,None,,2608.5878957999994,2610.8058290999998,2611.8706096999995,2611.8706096999995,2611.8706096999995,2611.8706096999995,c,0.5378689000008308,2605.2452667,2605.2452667,,,8,001,2024-06-28_15h55.54.757,robot_sternberg_sign,2022.2.5,60.023361092271934,
"['N', 'K', 'T', 'L']",False,S,4,letter,5,True,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,8,,,,,,,,,,,,,0,130,130,130,,,,,,,,,,,,,,,,,2630.3444416,2631.4034854,,,,,,,,,2632.4316419000006,2632.4316419000006,2632.4316419000006,2632.4316419000006,2632.4316419000006,2632.4316419000006,2632.4316419000006,2632.4316419000006,None,None,None,,,,,,,,,,,2619.4128831,2619.4128831,space,1.1707418999994843,2628.1223248000006,2630.3444416,2631.4034854,2631.4034854,2631.4034854,2631.4034854,n,0.9250470000006317,,,,,8,001,2024-06-28_15h55.54.757,robot_sternberg_sign,2022.2.5,60.023361092271934,
"['P', 'H', 'N', 'C']",False,W,4,letter,5,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,8,,,,,,,,,,,,,0,131,131,131,,,,,,,,,,,,,,,,,2642.3509300999995,2643.4046559,,,,,,,,,2644.0310511999996,2644.0310511999996,2644.0310511999996,2644.0310511999996,2644.0310511999996,2644.0310511999996,2644.0310511999996,2644.0310511999996,None,None,None,,,,,,,,,,,2632.4316419000006,2632.4316419000006,None,,2640.138921599999,2642.3509300999995,2643.4046559,2643.4046559,2643.4046559,2643.4046559,n,0.5560448999985965,2632.4316419000006,2632.4316419000006,,,8,001,2024-06-28_15h55.54.757,robot_sternberg_sign,2022.2.5,60.023361092271934,
"['V', 'N', 'K', 'X']",True,V,4,letter,5,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,8,,,,,,,,,,,,,0,132,132,132,,,,,,,,,,,,,,,,,2653.7726146999994,2654.8411216999993,,,,,,,,,2655.4616828,2655.4616828,2655.4616828,2655.4616828,2655.4616828,2655.4616828,2655.4616828,2655.4616828,None,None,None,,,,,,,,,,,2644.0310511999996,2644.0310511999996,None,,2651.5553311000003,2653.7726146999994,2654.8411216999993,2654.8411216999993,2654.8411216999993,2654.8411216999993,c,0.5352278000009392,2644.0310511999996,2644.0310511999996,,,8,001,2024-06-28_15h55.54.757,robot_sternberg_sign,2022.2.5,60.023361092271934,
"['M', 'T', 'R', 'F']",True,T,4,letter,5,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,8,,,,,,,,,,,,,0,133,133,133,,,,,,,,,,,,,,,,,2665.203846299999,2656.5214187,,,,,,,,,2666.891693399999,2666.891693399999,2666.891693399999,2666.891693399999,2666.891693399999,2666.891693399999,2666.891693399999,2666.891693399999,None,None,None,,,,,,,,,,,2655.4616828,2655.4616828,None,,2662.9873466999998,2665.203846299999,2666.2706065,2666.2706065,2666.2706065,2666.2706065,c,0.5129861999994318,2655.4616828,2655.4616828,,,8,001,2024-06-28_15h55.54.757,robot_sternberg_sign,2022.2.5,60.023361092271934,
"['X', 'C', 'T', 'R']",False,B,4,letter,5,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,8,,,,,,,,,,,,,0,134,134,134,,,,,,,,,,,,,,,,,2676.4311901,2677.4880510000003,,,,,,,,,2678.3172589999995,2678.3172589999995,2678.3172589999995,2678.3172589999995,2678.3172589999995,2678.3172589999995,2678.3172589999995,2678.3172589999995,None,None,None,,,,,,,,,,,2666.891693399999,2666.891693399999,None,,2674.4119396000006,2676.4311901,2677.4880510000003,2677.4880510000003,2677.4880510000003,2677.4880510000003,n,0.6002112000005582,2666.891693399999,2666.891693399999,,,8,001,2024-06-28_15h55.54.757,robot_sternberg_sign,2022.2.5,60.023361092271934,
"['Q', 'M', 'C', 'S']",False,T,4,letter,5,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,8,,,,,,,,,,,,,0,135,135,135,,,,,,,,,,,,,,,,,2688.0460903000003,2689.1234569999997,,,,,,,,,2689.9533207999993,2689.9533207999993,2689.9533207999993,2689.9533207999993,2689.9533207999993,2689.9533207999993,2689.9533207999993,2689.9533207999993,None,None,None,,,,,,,,,,,2678.3172589999995,2678.3172589999995,None,,2685.8213195999997,2688.0460903000003,2689.1234569999997,2689.1234569999997,2689.1234569999997,2689.1234569999997,n,0.5793410000005679,2678.3172589999995,2678.3172589999995,,,8,001,2024-06-28_15h55.54.757,robot_sternberg_sign,2022.2.5,60.023361092271934,
"['K', 'X', 'W', 'H']",True,X,4,letter,5,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,8,,,,,,,,,,,,,0,136,136,136,,,,,,,,,,,,,,,,,2699.692726199999,2700.7560617,,,,,,,,,2701.5750136000006,2701.5750136000006,2701.5750136000006,2701.5750136000006,2701.5750136000006,2701.5750136000006,2701.5750136000006,2701.5750136000006,None,None,None,,,,,,,,,,,2689.9533207999993,2689.9533207999993,None,,2697.6737080000003,2699.692726199999,2700.7560617,2700.7560617,2700.7560617,2700.7560617,c,0.5796565000000555,2689.9533207999993,2689.9533207999993,,,8,001,2024-06-28_15h55.54.757,robot_sternberg_sign,2022.2.5,60.023361092271934,
"['D', 'S', 'Q', 'L']",True,Q,4,letter,5,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,8,,,,,,,,,,,,,0,137,137,137,,,,,,,,,,,,,,,,,2711.1117562,2712.1730255,,,,,,,,,2713.1980535000002,2713.1980535000002,2713.1980535000002,2713.1980535000002,2713.1980535000002,2713.1980535000002,2713.1980535000002,2713.1980535000002,None,None,None,,,,,,,,,,,2701.5750136000006,2701.5750136000006,None,,2709.0948167000006,2711.1117562,2712.1730255,2712.1730255,2712.1730255,2712.1730255,c,0.7938770000000659,2701.5750136000006,2701.5750136000006,,,8,001,2024-06-28_15h55.54.757,robot_sternberg_sign,2022.2.5,60.023361092271934,
"['W', 'M', 'K', 'G']",True,W,4,letter,5,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,8,,,,,,,,,,,,,0,138,138,138,,,,,,,,,,,,,,,,,2722.737646899999,2714.254809,,,,,,,,,2724.642178799999,2724.642178799999,2724.642178799999,2724.642178799999,2724.642178799999,2724.642178799999,2724.642178799999,2724.642178799999,None,None,None,,,,,,,,,,,2713.1980535000002,2713.1980535000002,None,,2720.7147227999994,2722.737646899999,2723.8174512999994,2723.8174512999994,2723.8174512999994,2723.8174512999994,c,0.6549474000003102,2713.1980535000002,2713.1980535000002,,,8,001,2024-06-28_15h55.54.757,robot_sternberg_sign,2022.2.5,60.023361092271934,
"['P', 'F', 'M', 'B']",False,H,4,letter,5,False,True,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,8,,,,,,,,,,,,,0,139,139,139,,,,,,,,,,,,,,,,,2734.566469199999,2735.6213150999993,,,,,,,,,2736.480358999999,2740.1764848000003,2736.480358999999,2740.1764848000003,2736.480358999999,2740.1764848000003,2736.480358999999,2740.1764848000003,26.141975308641975,3.2739913999994315,space,,,3.6545499000003474,,,,,,,,2724.642178799999,2724.642178799999,None,,2732.3546836000005,2734.566469199999,2735.6213150999993,2735.6213150999993,2735.6213150999993,2735.6213150999993,n,0.6915095999993355,2724.642178799999,2724.642178799999,,,8,001,2024-06-28_15h55.54.757,robot_sternberg_sign,2022.2.5,60.023361092271934,
"['N', 'Q', 'B', 'J', 'M', 'Z']",True,Q,6,letter,5,True,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,8,,,,,,,,,,,,,0,140,140,140,,,,,,,,,,,,,,,,,2755.5717982000006,2756.640320299999,,,,,,,,,2758.061887,2758.061887,2758.061887,2758.061887,2758.061887,2758.061887,2758.061887,2758.061887,None,None,None,,,,,,,,,,,2740.1764848000003,2740.1764848000003,space,1.463547399998788,2753.5516136000006,2755.5717982000006,2756.640320299999,2756.640320299999,2756.640320299999,2756.640320299999,c,1.2954317999992782,,,,,8,001,2024-06-28_15h55.54.757,robot_sternberg_sign,2022.2.5,60.023361092271934,
"['M', 'N', 'L', 'R', 'K', 'J']",False,C,6,letter,5,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,8,,,,,,,,,,,,,0,141,141,141,,,,,,,,,,,,,,,,,2772.5850885,2773.6381665999997,,,,,,,,,2775.061431599999,2775.061431599999,2775.061431599999,2775.061431599999,2775.061431599999,2775.061431599999,2775.061431599999,2775.061431599999,None,None,None,,,,,,,,,,,2758.061887,2758.061887,None,,2770.3700728000003,2772.5850885,2773.6381665999997,2773.6381665999997,2773.6381665999997,2773.6381665999997,n,1.3292863999995461,2758.061887,2758.061887,,,8,001,2024-06-28_15h55.54.757,robot_sternberg_sign,2022.2.5,60.023361092271934,
"['G', 'X', 'Q', 'Z', 'H', 'S']",False,C,6,letter,5,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,8,,,,,,,,,,,,,0,142,142,142,,,,,,,,,,,,,,,,,2789.1716416,2790.242533299999,,,,,,,,,2791.675090999999,2791.675090999999,2791.675090999999,2791.675090999999,2791.675090999999,2791.675090999999,2791.675090999999,2791.675090999999,None,None,None,,,,,,,,,,,2775.061431599999,2775.061431599999,None,,2787.1505056000005,2789.1716416,2790.242533299999,2790.242533299999,2790.242533299999,2790.242533299999,c,1.2603949999993347,2775.061431599999,2775.061431599999,,,8,001,2024-06-28_15h55.54.757,robot_sternberg_sign,2022.2.5,60.023361092271934,
"['Z', 'Q', 'J', 'F', 'X', 'P']",False,B,6,letter,5,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,8,,,,,,,,,,,,,0,143,143,143,,,,,,,,,,,,,,,,,2805.9786793000003,2807.039698499999,,,,,,,,,2808.0679199000006,2808.0679199000006,2808.0679199000006,2808.0679199000006,2808.0679199000006,2808.0679199000006,2808.0679199000006,2808.0679199000006,None,None,None,,,,,,,,,,,2791.675090999999,2791.675090999999,None,,2803.7557323,2805.9786793000003,2807.039698499999,2807.039698499999,2807.039698499999,2807.039698499999,n,0.8566367999992508,2791.675090999999,2791.675090999999,,,8,001,2024-06-28_15h55.54.757,robot_sternberg_sign,2022.2.5,60.023361092271934,
"['M', 'T', 'C', 'K', 'F', 'P']",True,F,6,letter,5,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,8,,,,,,,,,,,,,0,144,144,144,,,,,,,,,,,,,,,,,2822.1872760000006,2809.122150199999,,,,,,,,,2824.679042599999,2824.679042599999,2824.679042599999,2824.679042599999,2824.679042599999,2824.679042599999,2824.679042599999,2824.679042599999,None,None,None,,,,,,,,,,,2808.0679199000006,2808.0679199000006,None,,2819.9744513000005,2822.1872760000006,2823.2551459999995,2823.2551459999995,2823.2551459999995,2823.2551459999995,c,1.2570152999996935,2808.0679199000006,2808.0679199000006,,,8,001,2024-06-28_15h55.54.757,robot_sternberg_sign,2022.2.5,60.023361092271934,
"['G', 'L', 'J', 'Q', 'R', 'C']",True,C,6,letter,5,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,8,,,,,,,,,,,,,0,145,145,145,,,,,,,,,,,,,,,,,2838.592026299999,2839.6578592000005,,,,,,,,,2841.283936599999,2841.283936599999,2841.283936599999,2841.283936599999,2841.283936599999,2841.283936599999,2841.283936599999,2841.283936599999,None,None,None,,,,,,,,,,,2824.679042599999,2824.679042599999,None,,2836.5675952,2838.592026299999,2839.6578592000005,2839.6578592000005,2839.6578592000005,2839.6578592000005,c,1.5347681999992346,2824.679042599999,2824.679042599999,,,8,001,2024-06-28_15h55.54.757,robot_sternberg_sign,2022.2.5,60.023361092271934,
"['W', 'G', 'F', 'S', 'H', 'N']",True,S,6,letter,5,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,8,,,,,,,,,,,,,0,146,146,146,,,,,,,,,,,,,,,,,2855.1843322999994,2856.238398199999,,,,,,,,,2857.6646155,2857.6646155,2857.6646155,2857.6646155,2857.6646155,2857.6646155,2857.6646155,2857.6646155,None,None,None,,,,,,,,,,,2841.283936599999,2841.283936599999,None,,2853.1645396000004,2855.1843322999994,2856.238398199999,2856.238398199999,2856.238398199999,2856.238398199999,c,1.19371080000019,2841.283936599999,2841.283936599999,,,8,001,2024-06-28_15h55.54.757,robot_sternberg_sign,2022.2.5,60.023361092271934,
"['S', 'D', 'P', 'F', 'V', 'G']",False,L,6,letter,5,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,8,,,,,,,,,,,,,0,147,147,147,,,,,,,,,,,,,,,,,2871.9647222999993,2873.0215506000004,,,,,,,,,2874.6436687999994,2874.6436687999994,2874.6436687999994,2874.6436687999994,2874.6436687999994,2874.6436687999994,2874.6436687999994,2874.6436687999994,None,None,None,,,,,,,,,,,2857.6646155,2857.6646155,None,,2869.9442495000003,2871.9647222999993,2873.0215506000004,2873.0215506000004,2873.0215506000004,2873.0215506000004,n,1.4173234999998385,2857.6646155,2857.6646155,,,8,001,2024-06-28_15h55.54.757,robot_sternberg_sign,2022.2.5,60.023361092271934,
"['D', 'L', 'K', 'N', 'V', 'R']",True,N,6,letter,5,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,8,,,,,,,,,,,,,0,148,148,148,,,,,,,,,,,,,,,,,2888.7490032000005,2889.805242299999,,,,,,,,,2891.6282231000005,2891.6282231000005,2891.6282231000005,2891.6282231000005,2891.6282231000005,2891.6282231000005,2891.6282231000005,2891.6282231000005,None,None,None,,,,,,,,,,,2874.6436687999994,2874.6436687999994,None,,2886.727853799999,2888.7490032000005,2889.805242299999,2889.805242299999,2889.805242299999,2889.805242299999,c,1.6667687999997725,2874.6436687999994,2874.6436687999994,,,8,001,2024-06-28_15h55.54.757,robot_sternberg_sign,2022.2.5,60.023361092271934,
"['N', 'Z', 'W', 'Q', 'R', 'F']",False,B,6,letter,5,False,True,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,8,,,,,,,,,,,,,0,149,149,149,,,,,,,,,,,,,,,,,2905.7403183000006,2906.8058736000003,,,,,,,,,2908.0636639999993,2911.924771,2908.0636639999993,2911.924771,2908.0636639999993,2911.924771,2908.0636639999993,2911.924771,33.703703703703695,3.1084344999999303,space,,,3.8079127999990305,,,,,,,,2891.6282231000005,2891.6282231000005,None,,2903.5283294,2905.7403183000006,2906.8058736000003,2906.8058736000003,2906.8058736000003,2906.8058736000003,n,1.1296301999991556,2891.6282231000005,2891.6282231000005,,,8,001,2024-06-28_15h55.54.757,robot_sternberg_sign,2022.2.5,60.023361092271934,
"['L_Base_Y_For', 'L_Torso_Z_For', 'R_Arm_X_For', 'L_Torso_Y_Back', 'L_Base_Z_Back', 'L_Arm_Y_For']",False,R_Base_Z_Back,6,robot,6,True,False,"['robot_stimuli\\L_Base_Y_For.mp4', 'robot_stimuli\\L_Torso_Z_For.mp4', 'robot_stimuli\\R_Arm_X_For.mp4', 'robot_stimuli\\L_Torso_Y_Back.mp4', 'robot_stimuli\\L_Base_Z_Back.mp4', 'robot_stimuli\\L_Arm_Y_For.mp4']",robot_stimuli\R_Base_Z_Back.mp4,8,,,,,,,,,,,,,0,150,150,150,,,,,,,,,,,,,,,,,2946.972843899999,2948.0632721,,,,,,,,,2951.6013378999996,2951.6013378999996,2951.6013378999996,2951.6013378999996,2951.6013378999996,2951.6013378999996,2951.6013378999996,2951.6013378999996,None,None,None,,,,,,,,,,,2911.924771,2911.924771,space,11.899493999999322,,,,2948.0632721,2948.0632721,2948.0632721,n,2.495837799999208,,,2943.3306883000005,2948.0632721,8,001,2024-06-28_15h55.54.757,robot_sternberg_sign,2022.2.5,60.023361092271934,
