sequence,odd_ones,choices,choice_n,parameter,target,condition,stimuli,block,is_block_beginning,is_block_ending,sequence_fnames,target_fname,subject,retraining.thisRepN,retraining.thisTrialN,retraining.thisN,retraining.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,training_sequence_loop.thisRepN,training_sequence_loop.thisTrialN,training_sequence_loop.thisN,training_sequence_loop.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,sequence_loop.thisRepN,sequence_loop.thisTrialN,sequence_loop.thisN,sequence_loop.thisIndex,langage_text.started,langage_key.started,langage_key.keys,langage_key.rt,intro_text.started,intro_key.started,intro_key.keys,intro_key.rt,training_intro_text.started,training_intro_key.started,training_intro_key.keys,training_intro_key.rt,polygon.started,polygon.stopped,cue_before_text.started,training_presentation_letter.started,training_presentation_letter.stopped,recall_key.started,recall_question.started,recall_answer.started,recall_key.keys,recall_key.rt,RSME_labels.started,RSME_labels.stopped,RSME_ticks.started,RSME_ticks.stopped,RSME_text.started,RSME_text.stopped,RSME_key.started,RSME_key.stopped,RSME_ticks.response,RSME_ticks.rt,RSME_key.keys,training_intro_text.stopped,training_intro_key.stopped,cue_before_text.stopped,RSME_key.rt,training_presentation_movie.started,experiment_beginning_text.started,experiment_beginning_keys.started,experiment_beginning_key.started,experiment_beginning_key.keys,experiment_beginning_key.rt,block_intro_text.started,block_intro_key.started,block_intro_key.keys,block_intro_key.rt,presentation_movie.started,block_intro_text.stopped,block_intro_key.stopped,presentation_letter.started,presentation_letter.stopped,participant,session,date,expName,psychopyVersion,frameRate,
"['red_left_P_0', 'red_bottom_L_0', 'red_bottom_P_45', 'blue_bottom_N_0']","{'color': 'blue_bottom_N_0', 'position': 'red_left_P_0', 'orientation': 'red_bottom_P_45'}","['position', 'orientation']",1,orientation,red_bottom_P_45,2,letter,4,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,1,,,,,,,,,,,,,0,125,125,125,,,,,,,,,,,,,,,,,,,3571.523769099993,,,3582.349570499995,3582.349570499995,3582.349570499995,3,1.9940903000242542,3584.360043499997,3584.360043499997,3584.360043499997,3584.360043499997,3584.360043499997,3584.360043499997,3584.360043499997,3584.360043499997,None,None,None,,,3573.606487400015,,,,,,,,3571.523769099993,3571.523769099993,None,,,3571.523769099993,3571.523769099993,3580.3124193999975,3582.349570499995,1,001,2024-06-24_14h36.28.142,robot_cogshifting_sign,2022.2.5,143.76388221614772,
"['blue_top_D_45', 'blue_top_W_0', 'blue_bottom_D_0', 'red_top_X_0']","{'color': 'red_top_X_0', 'position': 'blue_bottom_D_0', 'orientation': 'blue_top_D_45'}","['color', 'orientation']",0,color,red_top_X_0,2,letter,4,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,1,,,,,,,,,,,,,0,126,126,126,,,,,,,,,,,,,,,,,,,3584.360043499997,,,3594.9534831999918,3594.9534831999918,3594.9534831999918,4,1.14667119999649,3596.1171445999935,3596.1171445999935,3596.1171445999935,3596.1171445999935,3596.1171445999935,3596.1171445999935,3596.1171445999935,3596.1171445999935,None,None,None,,,3586.4317415000114,,,,,,,,3584.360043499997,3584.360043499997,None,,,3584.360043499997,3584.360043499997,3592.9270184000197,3594.9534831999918,1,001,2024-06-24_14h36.28.142,robot_cogshifting_sign,2022.2.5,143.76388221614772,
"['red_top_B_0', 'red_bottom_Q_0', 'blue_bottom_V_0', 'red_bottom_H_45']","{'color': 'blue_bottom_V_0', 'position': 'red_top_B_0', 'orientation': 'red_bottom_H_45'}","['color', 'position']",1,position,red_top_B_0,2,letter,4,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,1,,,,,,,,,,,,,0,127,127,127,,,,,,,,,,,,,,,,,,,3596.1171445999935,,,3606.6949268000026,3606.6949268000026,3606.6949268000026,1,2.8820988000079524,3609.5934443000006,3609.5934443000006,3609.5934443000006,3609.5934443000006,3609.5934443000006,3609.5934443000006,3609.5934443000006,3609.5934443000006,None,None,None,,,3598.1865593999973,,,,,,,,3596.1171445999935,3596.1171445999935,None,,,3596.1171445999935,3596.1171445999935,3604.6596019999997,3606.6949268000026,1,001,2024-06-24_14h36.28.142,robot_cogshifting_sign,2022.2.5,143.76388221614772,
"['red_right_B_0', 'red_right_G_45', 'blue_right_B_45', 'red_left_L_45']","{'color': 'blue_right_B_45', 'position': 'red_left_L_45', 'orientation': 'red_right_B_0'}","['color', 'orientation']",1,orientation,red_right_B_0,2,letter,4,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,1,,,,,,,,,,,,,0,128,128,128,,,,,,,,,,,,,,,,,,,3609.5934443000006,,,3620.3816555000085,3620.3816555000085,3620.3816555000085,1,6.857627099991078,3627.2518536999996,3627.2518536999996,3627.2518536999996,3627.2518536999996,3627.2518536999996,3627.2518536999996,3627.2518536999996,3627.2518536999996,None,None,None,,,3611.6632068000035,,,,,,,,3609.5934443000006,3609.5934443000006,None,,,3609.5934443000006,3609.5934443000006,3618.153711699997,3620.3816555000085,1,001,2024-06-24_14h36.28.142,robot_cogshifting_sign,2022.2.5,143.76388221614772,
"['red_right_N_0', 'red_right_L_45', 'blue_right_G_0', 'red_left_W_0']","{'color': 'blue_right_G_0', 'position': 'red_left_W_0', 'orientation': 'red_right_L_45'}","['position', 'orientation']",1,orientation,red_right_L_45,2,letter,4,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,1,,,,,,,,,,,,,0,129,129,129,,,,,,,,,,,,,,,,,,,3627.2518536999996,,,3637.6288664000167,3637.6288664000167,3637.6288664000167,2,1.5415918000217061,3639.1866953000135,3639.1866953000135,3639.1866953000135,3639.1866953000135,3639.1866953000135,3639.1866953000135,3639.1866953000135,3639.1866953000135,None,None,None,,,3629.3197213000094,,,,,,,,3627.2518536999996,3627.2518536999996,None,,,3627.2518536999996,3627.2518536999996,3635.605279500014,3637.6288664000167,1,001,2024-06-24_14h36.28.142,robot_cogshifting_sign,2022.2.5,143.76388221614772,
"['red_left_H_0', 'blue_left_V_0', 'red_left_P_45', 'red_bottom_X_0']","{'color': 'blue_left_V_0', 'position': 'red_bottom_X_0', 'orientation': 'red_left_P_45'}","['color', 'orientation']",1,orientation,red_left_P_45,2,letter,4,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,1,,,,,,,,,,,,,0,130,130,130,,,,,,,,,,,,,,,,,,,3639.1866953000135,,,3649.7625539000146,3649.7625539000146,3649.7625539000146,3,1.2832469000131823,3651.062268400012,3651.062268400012,3651.062268400012,3651.062268400012,3651.062268400012,3651.062268400012,3651.062268400012,3651.062268400012,None,None,None,,,,,,,,,,,3639.1866953000135,3639.1866953000135,None,,,3639.1866953000135,3639.1866953000135,3647.741516400012,3649.7625539000146,1,001,2024-06-24_14h36.28.142,robot_cogshifting_sign,2022.2.5,143.76388221614772,
"['red_left_R_45', 'blue_left_L_0', 'red_top_V_0', 'red_left_K_0']","{'color': 'blue_left_L_0', 'position': 'red_top_V_0', 'orientation': 'red_left_R_45'}","['color', 'position']",1,position,red_top_V_0,2,letter,4,False,True,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,1,,,,,,,,,,,,,0,131,131,131,,,,,,,,,,,,,,,,,,,3651.062268400012,,,3661.4523103999963,3661.4523103999963,3661.4523103999963,3,2.2774942999822088,3663.7611861000187,3673.3191108000174,3663.7611861000187,3673.3191108000174,3663.7611861000187,3673.3191108000174,3663.7611861000187,3673.3191108000174,27.685185185185183,2.1859832999762148,space,,,3653.129442000005,9.521296200022334,,,,,,,3651.062268400012,3651.062268400012,None,,,3651.062268400012,3651.062268400012,3659.4266035000037,3661.4523103999963,1,001,2024-06-24_14h36.28.142,robot_cogshifting_sign,2022.2.5,143.76388221614772,
"['red_top_H_45', 'blue_bottom_T_45', 'blue_top_S_0', 'blue_top_T_45']","{'color': 'red_top_H_45', 'position': 'blue_bottom_T_45', 'orientation': 'blue_top_S_0'}",['color'],0,color,red_top_H_45,1,letter,4,True,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,1,,,,,,,,,,,,,0,132,132,132,,,,,,,,,,,,,,,,,,,3678.4088709999924,,,3688.7968292000005,3688.7968292000005,3688.7968292000005,1,0.6880981999856886,3689.496074399998,3689.496074399998,3689.496074399998,3689.496074399998,3689.496074399998,3689.496074399998,3689.496074399998,3689.496074399998,None,None,None,,,,,,,,,,,3673.3191108000174,3673.3191108000174,space,5.076716999989003,,,,3686.774725199997,3688.7968292000005,1,001,2024-06-24_14h36.28.142,robot_cogshifting_sign,2022.2.5,143.76388221614772,
"['red_left_T_45', 'red_top_M_0', 'blue_top_W_45', 'red_top_N_45']","{'color': 'blue_top_W_45', 'position': 'red_left_T_45', 'orientation': 'red_top_M_0'}",['color'],0,color,blue_top_W_45,1,letter,4,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,1,,,,,,,,,,,,,0,133,133,133,,,,,,,,,,,,,,,,,,,3689.496074399998,,,3699.914670600003,3699.914670600003,3699.914670600003,3,0.40423899999586865,3700.3324412000075,3700.3324412000075,3700.3324412000075,3700.3324412000075,3700.3324412000075,3700.3324412000075,3700.3324412000075,3700.3324412000075,None,None,None,,,3691.5674610999995,,,,,,,,3689.496074399998,3689.496074399998,None,,,3689.496074399998,3689.496074399998,3697.8861289000197,3699.914670600003,1,001,2024-06-24_14h36.28.142,robot_cogshifting_sign,2022.2.5,143.76388221614772,
"['red_top_S_45', 'red_right_L_45', 'red_right_H_0', 'blue_right_K_45']","{'color': 'blue_right_K_45', 'position': 'red_top_S_45', 'orientation': 'red_right_H_0'}",['position'],0,position,red_top_S_45,1,letter,4,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,1,,,,,,,,,,,,,0,134,134,134,,,,,,,,,,,,,,,,,,,3700.3324412000075,,,3711.335117600014,3711.335117600014,3711.335117600014,1,0.42841359999147244,3711.779917100008,3711.779917100008,3711.779917100008,3711.779917100008,3711.779917100008,3711.779917100008,3711.779917100008,3711.779917100008,None,None,None,,,3702.404830899992,,,,,,,,3700.3324412000075,3700.3324412000075,None,,,3700.3324412000075,3700.3324412000075,3709.105436700018,3711.335117600014,1,001,2024-06-24_14h36.28.142,robot_cogshifting_sign,2022.2.5,143.76388221614772,
"['red_right_D_45', 'red_left_R_45', 'blue_right_P_45', 'red_right_B_0']","{'color': 'blue_right_P_45', 'position': 'red_left_R_45', 'orientation': 'red_right_B_0'}",['position'],0,position,red_left_R_45,1,letter,4,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,1,,,,,,,,,,,,,0,135,135,135,,,,,,,,,,,,,,,,,,,3711.779917100008,,,3722.37522300001,3722.37522300001,3722.37522300001,2,0.6116554999898653,3723.0036186999932,3723.0036186999932,3723.0036186999932,3723.0036186999932,3723.0036186999932,3723.0036186999932,3723.0036186999932,3723.0036186999932,None,None,None,,,3713.850355900009,,,,,,,,3711.779917100008,3711.779917100008,None,,,3711.779917100008,3711.779917100008,3720.337004400004,3722.37522300001,1,001,2024-06-24_14h36.28.142,robot_cogshifting_sign,2022.2.5,143.76388221614772,
"['red_top_H_45', 'blue_right_R_45', 'red_right_H_0', 'red_right_N_45']","{'color': 'blue_right_R_45', 'position': 'red_top_H_45', 'orientation': 'red_right_H_0'}",['orientation'],0,orientation,red_right_H_0,1,letter,4,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,1,,,,,,,,,,,,,0,136,136,136,,,,,,,,,,,,,,,,,,,3723.0036186999932,,,3733.7934085000015,3733.7934085000015,3733.7934085000015,3,0.6029227999970317,3734.4151904000028,3734.4151904000028,3734.4151904000028,3734.4151904000028,3734.4151904000028,3734.4151904000028,3734.4151904000028,3734.4151904000028,None,None,None,,,,,,,,,,,3723.0036186999932,3723.0036186999932,None,,,3723.0036186999932,3723.0036186999932,3731.559263700008,3733.7934085000015,1,001,2024-06-24_14h36.28.142,robot_cogshifting_sign,2022.2.5,143.76388221614772,
"['red_right_H_45', 'blue_right_D_45', 'red_top_X_45', 'red_right_C_0']","{'color': 'blue_right_D_45', 'position': 'red_top_X_45', 'orientation': 'red_right_C_0'}",['position'],0,position,red_top_X_45,1,letter,4,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,1,,,,,,,,,,,,,0,137,137,137,,,,,,,,,,,,,,,,,,,3734.4151904000028,,,3744.9794732000155,3744.9794732000155,3744.9794732000155,3,0.5299656999995932,3745.529910800018,3745.529910800018,3745.529910800018,3745.529910800018,3745.529910800018,3745.529910800018,3745.529910800018,3745.529910800018,None,None,None,,,,,,,,,,,3734.4151904000028,3734.4151904000028,None,,,3734.4151904000028,3734.4151904000028,3742.7587798000022,3744.9794732000155,1,001,2024-06-24_14h36.28.142,robot_cogshifting_sign,2022.2.5,143.76388221614772,
"['blue_bottom_K_0', 'red_bottom_Q_0', 'red_right_Z_0', 'red_bottom_M_45']","{'color': 'blue_bottom_K_0', 'position': 'red_right_Z_0', 'orientation': 'red_bottom_M_45'}",['orientation'],0,orientation,red_bottom_M_45,1,letter,4,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,1,,,,,,,,,,,,,0,138,138,138,,,,,,,,,,,,,,,,,,,3745.529910800018,,,3756.5102680000127,3756.5102680000127,3756.5102680000127,4,0.29579539998667315,3756.8230806000065,3756.8230806000065,3756.8230806000065,3756.8230806000065,3756.8230806000065,3756.8230806000065,3756.8230806000065,3756.8230806000065,None,None,None,,,,,,,,,,,3745.529910800018,3745.529910800018,None,,,3745.529910800018,3745.529910800018,3754.2790485000005,3756.5102680000127,1,001,2024-06-24_14h36.28.142,robot_cogshifting_sign,2022.2.5,143.76388221614772,
"['blue_right_R_0', 'blue_bottom_D_0', 'red_right_H_0', 'blue_right_Z_45']","{'color': 'red_right_H_0', 'position': 'blue_bottom_D_0', 'orientation': 'blue_right_Z_45'}",['position'],0,position,blue_bottom_D_0,1,letter,4,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,1,,,,,,,,,,,,,0,139,139,139,,,,,,,,,,,,,,,,,,,3756.8230806000065,,,3767.3978695000114,3767.3978695000114,3767.3978695000114,2,0.6778634999936912,3768.0951420000056,3768.0951420000056,3768.0951420000056,3768.0951420000056,3768.0951420000056,3768.0951420000056,3768.0951420000056,3768.0951420000056,None,None,None,,,3758.8883908000134,,,,,,,,3756.8230806000065,3756.8230806000065,None,,,3756.8230806000065,3756.8230806000065,3765.3629423000093,3767.3978695000114,1,001,2024-06-24_14h36.28.142,robot_cogshifting_sign,2022.2.5,143.76388221614772,
"['red_left_D_0', 'red_right_L_45', 'red_left_Q_45', 'blue_left_T_45']","{'color': 'blue_left_T_45', 'position': 'red_right_L_45', 'orientation': 'red_left_D_0'}",['orientation'],0,orientation,red_left_D_0,1,letter,4,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,1,,,,,,,,,,,,,0,140,140,140,,,,,,,,,,,,,,,,,,,3768.0951420000056,,,3778.669242600008,3778.669242600008,3778.669242600008,1,0.2697422000055667,3778.951400799997,3778.951400799997,3778.951400799997,3778.951400799997,3778.951400799997,3778.951400799997,3778.951400799997,3778.951400799997,None,None,None,,,,,,,,,,,3768.0951420000056,3768.0951420000056,None,,,3768.0951420000056,3768.0951420000056,3776.4478513000067,3778.669242600008,1,001,2024-06-24_14h36.28.142,robot_cogshifting_sign,2022.2.5,143.76388221614772,
"['blue_bottom_G_45', 'red_bottom_T_0', 'blue_right_B_0', 'blue_bottom_Z_0']","{'color': 'red_bottom_T_0', 'position': 'blue_right_B_0', 'orientation': 'blue_bottom_G_45'}",['orientation'],0,orientation,blue_bottom_G_45,1,letter,4,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,1,,,,,,,,,,,,,0,141,141,141,,,,,,,,,,,,,,,,,,,3778.951400799997,,,3789.954696800007,3789.954696800007,3789.954696800007,1,0.4413866999966558,3790.409613099997,3790.409613099997,3790.409613099997,3790.409613099997,3790.409613099997,3790.409613099997,3790.409613099997,3790.409613099997,None,None,None,,,3781.02118120002,,,,,,,,3778.951400799997,3778.951400799997,None,,,3778.951400799997,3778.951400799997,3787.727382300014,3789.954696800007,1,001,2024-06-24_14h36.28.142,robot_cogshifting_sign,2022.2.5,143.76388221614772,
"['blue_bottom_T_45', 'blue_top_K_45', 'blue_top_Q_0', 'red_top_Z_45']","{'color': 'red_top_Z_45', 'position': 'blue_bottom_T_45', 'orientation': 'blue_top_Q_0'}",['color'],0,color,red_top_Z_45,1,letter,4,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,1,,,,,,,,,,,,,0,142,142,142,,,,,,,,,,,,,,,,,,,3790.409613099997,,,3801.4085017000034,3801.4085017000034,3801.4085017000034,4,0.33733829998527654,3801.760316800006,3801.760316800006,3801.760316800006,3801.760316800006,3801.760316800006,3801.760316800006,3801.760316800006,3801.760316800006,None,None,None,,,3792.4828727999993,,,,,,,,3790.409613099997,3790.409613099997,None,,,3790.409613099997,3790.409613099997,3799.3786579000007,3801.4085017000034,1,001,2024-06-24_14h36.28.142,robot_cogshifting_sign,2022.2.5,143.76388221614772,
"['red_right_L_0', 'blue_bottom_D_0', 'blue_right_S_45', 'blue_right_F_0']","{'color': 'red_right_L_0', 'position': 'blue_bottom_D_0', 'orientation': 'blue_right_S_45'}",['color'],0,color,red_right_L_0,1,letter,4,False,True,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,1,,,,,,,,,,,,,0,143,143,143,,,,,,,,,,,,,,,,,,,3801.760316800006,,,3812.3768053000094,3812.3768053000094,3812.3768053000094,1,0.412525200023083,3812.8198040999996,3815.8103743999964,3812.8198040999996,3815.8103743999964,3812.8198040999996,3815.8103743999964,3812.8198040999996,3815.8103743999964,4.537037037037034,2.7485140999779105,space,,,3803.8305780999945,2.9574755000066943,,,,,,,3801.760316800006,3801.760316800006,None,,,3801.760316800006,3801.760316800006,3810.138250000018,3812.3768053000094,1,001,2024-06-24_14h36.28.142,robot_cogshifting_sign,2022.2.5,143.76388221614772,
"['R_Torso_Z_Back', 'R_Torso_Y_For', 'L_Torso_Y_Back', 'R_Arm_Y_Back']","{'laterality': 'L_Torso_Y_Back', 'localisation': 'R_Arm_Y_Back', 'movement': 'R_Torso_Z_Back'}","['laterality', 'localisation', 'movement']",2,movement,R_Torso_Z_Back,3,robot,5,True,False,"['robot_stimuli\\R_Torso_Z_Back.mp4', 'robot_stimuli\\R_Torso_Y_For.mp4', 'robot_stimuli\\L_Torso_Y_Back.mp4', 'robot_stimuli\\R_Arm_Y_Back.mp4']",robot_stimuli\R_Torso_Z_Back.mp4,1,,,,,,,,,,,,,0,144,144,144,,,,,,,,,,,,,,,,,,,3819.9883716000186,,,3836.7343133999966,3836.7343133999966,3836.7343133999966,2,2.312941700016381,3839.0582371999917,3839.0582371999917,3839.0582371999917,3839.0582371999917,3839.0582371999917,3839.0582371999917,3839.0582371999917,3839.0582371999917,None,None,None,,,3822.0774881000107,,,,,,,,3815.8103743999964,3815.8103743999964,space,4.165308099996764,3833.0963394000137,,,,,1,001,2024-06-24_14h36.28.142,robot_cogshifting_sign,2022.2.5,143.76388221614772,
"['R_Torso_X_For', 'R_Base_Y_For', 'L_Torso_Y_Back', 'R_Torso_Y_For']","{'laterality': 'L_Torso_Y_Back', 'localisation': 'R_Base_Y_For', 'movement': 'R_Torso_X_For'}","['laterality', 'localisation', 'movement']",1,localisation,R_Base_Y_For,3,robot,5,False,False,"['robot_stimuli\\R_Torso_X_For.mp4', 'robot_stimuli\\R_Base_Y_For.mp4', 'robot_stimuli\\L_Torso_Y_Back.mp4', 'robot_stimuli\\R_Torso_Y_For.mp4']",robot_stimuli\R_Base_Y_For.mp4,1,,,,,,,,,,,,,0,145,145,145,,,,,,,,,,,,,,,,,,,3839.0582371999917,,,3855.7978584000084,3855.7978584000084,3855.7978584000084,2,2.23057109999354,3858.0440294000146,3858.0440294000146,3858.0440294000146,3858.0440294000146,3858.0440294000146,3858.0440294000146,3858.0440294000146,3858.0440294000146,None,None,None,,,3841.146047999995,,,,,,,,3839.0582371999917,3839.0582371999917,None,,3852.1601091000193,3839.0582371999917,3839.0582371999917,,,1,001,2024-06-24_14h36.28.142,robot_cogshifting_sign,2022.2.5,143.76388221614772,
"['L_Arm_Z_Back', 'R_Arm_X_Back', 'L_Torso_X_Back', 'L_Arm_X_Back']","{'laterality': 'R_Arm_X_Back', 'localisation': 'L_Torso_X_Back', 'movement': 'L_Arm_Z_Back'}","['laterality', 'localisation', 'movement']",1,localisation,L_Torso_X_Back,3,robot,5,False,False,"['robot_stimuli\\L_Arm_Z_Back.mp4', 'robot_stimuli\\R_Arm_X_Back.mp4', 'robot_stimuli\\L_Torso_X_Back.mp4', 'robot_stimuli\\L_Arm_X_Back.mp4']",robot_stimuli\L_Torso_X_Back.mp4,1,,,,,,,,,,,,,0,146,146,146,,,,,,,,,,,,,,,,,,,3858.0440294000146,,,3874.916904200014,3874.916904200014,3874.916904200014,3,1.4249412000062875,3876.356809799996,3876.356809799996,3876.356809799996,3876.356809799996,3876.356809799996,3876.356809799996,3876.356809799996,3876.356809799996,None,None,None,,,3860.1328413000156,,,,,,,,3858.0440294000146,3858.0440294000146,None,,3871.2873260999913,3858.0440294000146,3858.0440294000146,,,1,001,2024-06-24_14h36.28.142,robot_cogshifting_sign,2022.2.5,143.76388221614772,
"['R_Base_Z_For', 'L_Head_Z_For', 'R_Head_X_For', 'R_Head_Z_Back']","{'laterality': 'L_Head_Z_For', 'localisation': 'R_Base_Z_For', 'movement': 'R_Head_X_For'}","['laterality', 'localisation', 'movement']",0,laterality,L_Head_Z_For,3,robot,5,False,False,"['robot_stimuli\\R_Base_Z_For.mp4', 'robot_stimuli\\L_Head_Z_For.mp4', 'robot_stimuli\\R_Head_X_For.mp4', 'robot_stimuli\\R_Head_Z_Back.mp4']",robot_stimuli\L_Head_Z_For.mp4,1,,,,,,,,,,,,,0,147,147,147,,,,,,,,,,,,,,,,,,,3876.356809799996,,,3893.242698100017,3893.242698100017,3893.242698100017,2,1.5560511999938171,3894.8136541999993,3894.8136541999993,3894.8136541999993,3894.8136541999993,3894.8136541999993,3894.8136541999993,3894.8136541999993,3894.8136541999993,None,None,None,,,3878.4533222000173,,,,,,,,3876.356809799996,3876.356809799996,None,,3889.603956200008,3876.356809799996,3876.356809799996,,,1,001,2024-06-24_14h36.28.142,robot_cogshifting_sign,2022.2.5,143.76388221614772,
"['R_Base_Z_Back', 'L_Arm_Z_Back', 'R_Arm_Z_For', 'R_Arm_Y_Back']","{'laterality': 'L_Arm_Z_Back', 'localisation': 'R_Base_Z_Back', 'movement': 'R_Arm_Y_Back'}","['laterality', 'localisation', 'movement']",1,localisation,R_Base_Z_Back,3,robot,5,False,False,"['robot_stimuli\\R_Base_Z_Back.mp4', 'robot_stimuli\\L_Arm_Z_Back.mp4', 'robot_stimuli\\R_Arm_Z_For.mp4', 'robot_stimuli\\R_Arm_Y_Back.mp4']",robot_stimuli\R_Base_Z_Back.mp4,1,,,,,,,,,,,,,0,148,148,148,,,,,,,,,,,,,,,,,,,3894.8136541999993,,,3911.586094600003,3911.586094600003,3911.586094600003,2,1.3653585000138264,3912.9670431000122,3912.9670431000122,3912.9670431000122,3912.9670431000122,3912.9670431000122,3912.9670431000122,3912.9670431000122,3912.9670431000122,None,None,None,,,3896.8994329000125,,,,,,,,3894.8136541999993,3894.8136541999993,None,,3907.95347160002,3894.8136541999993,3894.8136541999993,,,1,001,2024-06-24_14h36.28.142,robot_cogshifting_sign,2022.2.5,143.76388221614772,
