sequence,is_true,target,condition,stimuli,block,is_block_beginning,is_block_ending,sequence_fnames,target_fname,subject,retraining.thisRepN,retraining.thisTrialN,retraining.thisN,retraining.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,training_sequence_loop.thisRepN,training_sequence_loop.thisTrialN,training_sequence_loop.thisN,training_sequence_loop.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,sequence_loop.thisRepN,sequence_loop.thisTrialN,sequence_loop.thisN,sequence_loop.thisIndex,langage_text.started,langage_key.started,langage_key.keys,langage_key.rt,intro_text.started,intro_key.started,intro_key.keys,intro_key.rt,training_intro_text.started,training_intro_key.started,training_intro_key.keys,training_intro_key.rt,polygon.started,polygon.stopped,training_presentation_letter.started,training_presentation_letter.stopped,training_recall_letter.started,training_recall_key.started,training_recall_question.started,training_recall_answer.started,training_recall_key.keys,training_recall_key.rt,RSME_labels.started,RSME_labels.stopped,RSME_ticks.started,RSME_ticks.stopped,RSME_text.started,RSME_text.stopped,RSME_key.started,RSME_key.stopped,RSME_ticks.response,RSME_ticks.rt,RSME_key.keys,training_intro_text.stopped,training_intro_key.stopped,RSME_key.rt,training_presentation_movie.started,training_recall_movie.started,experiment_beginning_text.started,experiment_beginning_keys.started,experiment_beginning_key.started,experiment_beginning_key.keys,experiment_beginning_key.rt,block_intro_text.started,block_intro_key.started,block_intro_key.keys,block_intro_key.rt,presentation_letter.started,presentation_letter.stopped,recall_letter.started,recall_key.started,recall_question.started,recall_answer.started,recall_key.keys,recall_key.rt,block_intro_text.stopped,block_intro_key.stopped,presentation_movie.started,recall_movie.started,participant,session,date,expName,psychopyVersion,frameRate,
"['L_Torso_Y_For', 'R_Base_Y_For', 'R_Torso_X_Back', 'R_Head_Y_Back', 'R_Head_X_For', 'L_Arm_X_Back']",False,L_Arm_X_For,6,robot,4,False,False,"['robot_stimuli\\L_Torso_Y_For.mp4', 'robot_stimuli\\R_Base_Y_For.mp4', 'robot_stimuli\\R_Torso_X_Back.mp4', 'robot_stimuli\\R_Head_Y_Back.mp4', 'robot_stimuli\\R_Head_X_For.mp4', 'robot_stimuli\\L_Arm_X_Back.mp4']",robot_stimuli\L_Arm_X_For.mp4,22,,,,,,,,,,,,,0,94,94,94,,,,,,,,,,,,,,,,,2214.7664406000004,2215.855460500001,,,,,,,,,2219.5052435000016,2219.5052435000016,2219.5052435000016,2219.5052435000016,2219.5052435000016,2219.5052435000016,2219.5052435000016,2219.5052435000016,None,None,None,,,,,,,,,,,2191.4388316000004,2191.4388316000004,None,,,,,2215.855460500001,2215.855460500001,2215.855460500001,n,3.6149263999996037,2191.4388316000004,2191.4388316000004,2211.125213700001,2215.855460500001,22,001,2024-08-01_13h11.24.718,robot_sternberg_sign,2022.2.5,60.05439727346326,
"['L_Head_Z_For', 'L_Base_Z_For', 'L_Head_Z_Back', 'R_Head_Z_Back', 'R_Base_Y_For', 'L_Arm_Y_Back']",True,R_Base_Y_For,6,robot,4,False,False,"['robot_stimuli\\L_Head_Z_For.mp4', 'robot_stimuli\\L_Base_Z_For.mp4', 'robot_stimuli\\L_Head_Z_Back.mp4', 'robot_stimuli\\R_Head_Z_Back.mp4', 'robot_stimuli\\R_Base_Y_For.mp4', 'robot_stimuli\\L_Arm_Y_Back.mp4']",robot_stimuli\R_Base_Y_For.mp4,22,,,,,,,,,,,,,0,95,95,95,,,,,,,,,,,,,,,,,2242.8368690000007,2243.9398727000007,,,,,,,,,2253.2777181,2253.2777181,2253.2777181,2253.2777181,2253.2777181,2253.2777181,2253.2777181,2253.2777181,None,None,None,,,,,,,,,,,2219.5052435000016,2219.5052435000016,None,,,,,2243.9398727000007,2243.9398727000007,2243.9398727000007,c,9.305746599999111,2219.5052435000016,2219.5052435000016,2239.202949100001,2243.9398727000007,22,001,2024-08-01_13h11.24.718,robot_sternberg_sign,2022.2.5,60.05439727346326,
"['L_Base_X_For', 'R_Arm_Z_For', 'R_Base_Z_Back', 'R_Torso_X_For', 'L_Head_Z_Back', 'R_Head_Z_For']",True,L_Head_Z_Back,6,robot,4,False,False,"['robot_stimuli\\L_Base_X_For.mp4', 'robot_stimuli\\R_Arm_Z_For.mp4', 'robot_stimuli\\R_Base_Z_Back.mp4', 'robot_stimuli\\R_Torso_X_For.mp4', 'robot_stimuli\\L_Head_Z_Back.mp4', 'robot_stimuli\\R_Head_Z_For.mp4']",robot_stimuli\L_Head_Z_Back.mp4,22,,,,,,,,,,,,,0,96,96,96,,,,,,,,,,,,,,,,,2276.4166718000015,2277.5072831000016,,,,,,,,,2281.4548312000006,2281.4548312000006,2281.4548312000006,2281.4548312000006,2281.4548312000006,2281.4548312000006,2281.4548312000006,2281.4548312000006,None,None,None,,,,,,,,,,,2253.2777181,2253.2777181,None,,,,,2277.5072831000016,2277.5072831000016,2277.5072831000016,c,3.907926199997746,2253.2777181,2253.2777181,2272.7756981,2277.5072831000016,22,001,2024-08-01_13h11.24.718,robot_sternberg_sign,2022.2.5,60.05439727346326,
"['L_Base_Z_For', 'L_Arm_X_Back', 'L_Torso_X_For', 'R_Base_X_For', 'R_Head_Y_Back', 'R_Torso_X_Back']",True,L_Base_Z_For,6,robot,4,False,False,"['robot_stimuli\\L_Base_Z_For.mp4', 'robot_stimuli\\L_Arm_X_Back.mp4', 'robot_stimuli\\L_Torso_X_For.mp4', 'robot_stimuli\\R_Base_X_For.mp4', 'robot_stimuli\\R_Head_Y_Back.mp4', 'robot_stimuli\\R_Torso_X_Back.mp4']",robot_stimuli\L_Base_Z_For.mp4,22,,,,,,,,,,,,,0,97,97,97,,,,,,,,,,,,,,,,,2304.7164900000007,2305.8073463,,,,,,,,,2310.3255206000013,2310.3255206000013,2310.3255206000013,2310.3255206000013,2310.3255206000013,2310.3255206000013,2310.3255206000013,2310.3255206000013,None,None,None,,,,,,,,,,,2281.4548312000006,2281.4548312000006,None,,,,,2305.8073463,2305.8073463,2305.8073463,c,4.487831299997197,2281.4548312000006,2281.4548312000006,2301.0870834000016,2305.8073463,22,001,2024-08-01_13h11.24.718,robot_sternberg_sign,2022.2.5,60.05439727346326,
"['L_Torso_Y_Back', 'L_Base_Z_For', 'R_Arm_X_Back', 'L_Head_X_For', 'R_Arm_Y_Back', 'L_Arm_Y_Back']",True,R_Arm_X_Back,6,robot,4,False,False,"['robot_stimuli\\L_Torso_Y_Back.mp4', 'robot_stimuli\\L_Base_Z_For.mp4', 'robot_stimuli\\R_Arm_X_Back.mp4', 'robot_stimuli\\L_Head_X_For.mp4', 'robot_stimuli\\R_Arm_Y_Back.mp4', 'robot_stimuli\\L_Arm_Y_Back.mp4']",robot_stimuli\R_Arm_X_Back.mp4,22,,,,,,,,,,,,,0,98,98,98,,,,,,,,,,,,,,,,,2333.4339483000003,2334.5275743,,,,,,,,,2338.471533400001,2338.471533400001,2338.471533400001,2338.471533400001,2338.471533400001,2338.471533400001,2338.471533400001,2338.471533400001,None,None,None,,,,,,,,,,,2310.3255206000013,2310.3255206000013,None,,,,,2334.5275743,2334.5275743,2334.5275743,c,3.9184614999994665,2310.3255206000013,2310.3255206000013,2329.7926202000017,2334.5275743,22,001,2024-08-01_13h11.24.718,robot_sternberg_sign,2022.2.5,60.05439727346326,
"['R_Base_X_Back', 'L_Torso_X_For', 'L_Head_X_Back', 'L_Torso_Z_Back', 'R_Base_Y_For', 'R_Torso_Z_Back']",True,L_Head_X_Back,6,robot,4,False,True,"['robot_stimuli\\R_Base_X_Back.mp4', 'robot_stimuli\\L_Torso_X_For.mp4', 'robot_stimuli\\L_Head_X_Back.mp4', 'robot_stimuli\\L_Torso_Z_Back.mp4', 'robot_stimuli\\R_Base_Y_For.mp4', 'robot_stimuli\\R_Torso_Z_Back.mp4']",robot_stimuli\L_Head_X_Back.mp4,22,,,,,,,,,,,,,0,99,99,99,,,,,,,,,,,,,,,,,2361.6989297,2339.5551136000013,,,,,,,,,2366.463945200001,2372.3031001,2366.463945200001,2372.3031001,2366.463945200001,2372.3031001,2366.463945200001,2372.3031001,109.320987654321,4.287113299998964,space,,,5.7901906999977655,,,,,,,,2338.471533400001,2338.471533400001,None,,,,,2362.7907956,2362.7907956,2362.7907956,c,3.2081842999978107,2338.471533400001,2338.471533400001,2358.0570788000005,2362.7907956,22,001,2024-08-01_13h11.24.718,robot_sternberg_sign,2022.2.5,60.05439727346326,
"['L_Torso_X_For', 'R_Head_Z_For', 'L_Base_X_Back', 'L_Base_Y_Back']",True,R_Head_Z_For,4,robot,4,True,False,"['robot_stimuli\\L_Torso_X_For.mp4', 'robot_stimuli\\R_Head_Z_For.mp4', 'robot_stimuli\\L_Base_X_Back.mp4', 'robot_stimuli\\L_Base_Y_Back.mp4']",robot_stimuli\R_Head_Z_For.mp4,22,,,,,,,,,,,,,0,100,100,100,,,,,,,,,,,,,,,,,2486.269406900001,2487.3589388,,,,,,,,,2491.0091446000006,2491.0091446000006,2491.0091446000006,2491.0091446000006,2491.0091446000006,2491.0091446000006,2491.0091446000006,2491.0091446000006,None,None,None,,,,,,,,,,,2372.3031001,2372.3031001,space,98.17502869999771,,,,2487.3589388,2487.3589388,2487.3589388,c,3.0547457999982726,,,2482.7060313,2487.3589388,22,001,2024-08-01_13h11.24.718,robot_sternberg_sign,2022.2.5,60.05439727346326,
"['L_Arm_Z_Back', 'L_Head_Y_Back', 'R_Base_Z_Back', 'R_Base_Z_For']",True,L_Head_Y_Back,4,robot,4,False,False,"['robot_stimuli\\L_Arm_Z_Back.mp4', 'robot_stimuli\\L_Head_Y_Back.mp4', 'robot_stimuli\\R_Base_Z_Back.mp4', 'robot_stimuli\\R_Base_Z_For.mp4']",robot_stimuli\L_Head_Y_Back.mp4,22,,,,,,,,,,,,,0,101,101,101,,,,,,,,,,,,,,,,,2506.8041404000014,2507.891278700001,,,,,,,,,2511.656810100001,2511.656810100001,2511.656810100001,2511.656810100001,2511.656810100001,2511.656810100001,2511.656810100001,2511.656810100001,None,None,None,,,,,,,,,,,2491.0091446000006,2491.0091446000006,None,,,,,2507.891278700001,2507.891278700001,2507.891278700001,c,3.7317697999969823,2491.0091446000006,2491.0091446000006,2503.1616374000005,2507.891278700001,22,001,2024-08-01_13h11.24.718,robot_sternberg_sign,2022.2.5,60.05439727346326,
"['R_Head_X_Back', 'R_Torso_X_Back', 'L_Torso_X_Back', 'L_Arm_Z_For']",False,L_Base_Y_For,4,robot,4,False,False,"['robot_stimuli\\R_Head_X_Back.mp4', 'robot_stimuli\\R_Torso_X_Back.mp4', 'robot_stimuli\\L_Torso_X_Back.mp4', 'robot_stimuli\\L_Arm_Z_For.mp4']",robot_stimuli\L_Base_Y_For.mp4,22,,,,,,,,,,,,,0,102,102,102,,,,,,,,,,,,,,,,,2527.5514292000007,2528.6412598000006,,,,,,,,,2537.2619454000014,2537.2619454000014,2537.2619454000014,2537.2619454000014,2537.2619454000014,2537.2619454000014,2537.2619454000014,2537.2619454000014,None,None,None,,,,,,,,,,,2511.656810100001,2511.656810100001,None,,,,,2528.6412598000006,2528.6412598000006,2528.6412598000006,n,8.589969299999211,2511.656810100001,2511.656810100001,2523.9102871000014,2528.6412598000006,22,001,2024-08-01_13h11.24.718,robot_sternberg_sign,2022.2.5,60.05439727346326,
"['R_Arm_X_For', 'R_Arm_Y_Back', 'L_Torso_X_Back', 'R_Arm_Y_For']",False,R_Base_Y_For,4,robot,4,False,False,"['robot_stimuli\\R_Arm_X_For.mp4', 'robot_stimuli\\R_Arm_Y_Back.mp4', 'robot_stimuli\\L_Torso_X_Back.mp4', 'robot_stimuli\\R_Arm_Y_For.mp4']",robot_stimuli\R_Base_Y_For.mp4,22,,,,,,,,,,,,,0,103,103,103,,,,,,,,,,,,,,,,,2552.9963052000003,2554.0757337000014,,,,,,,,,2557.7220065,2557.7220065,2557.7220065,2557.7220065,2557.7220065,2557.7220065,2557.7220065,2557.7220065,None,None,None,,,,,,,,,,,2537.2619454000014,2537.2619454000014,None,,,,,2554.0757337000014,2554.0757337000014,2554.0757337000014,n,3.5953903999979957,2537.2619454000014,2537.2619454000014,2549.5073900000007,2554.0757337000014,22,001,2024-08-01_13h11.24.718,robot_sternberg_sign,2022.2.5,60.05439727346326,
"['L_Head_Z_Back', 'L_Torso_Z_Back', 'L_Head_X_For', 'L_Arm_Z_For']",False,R_Base_Z_For,4,robot,4,False,False,"['robot_stimuli\\L_Head_Z_Back.mp4', 'robot_stimuli\\L_Torso_Z_Back.mp4', 'robot_stimuli\\L_Head_X_For.mp4', 'robot_stimuli\\L_Arm_Z_For.mp4']",robot_stimuli\R_Base_Z_For.mp4,22,,,,,,,,,,,,,0,104,104,104,,,,,,,,,,,,,,,,,2573.4159581000004,2558.8045406,,,,,,,,,2578.1573481000014,2578.1573481000014,2578.1573481000014,2578.1573481000014,2578.1573481000014,2578.1573481000014,2578.1573481000014,2578.1573481000014,None,None,None,,,,,,,,,,,2557.7220065,2557.7220065,None,,,,,2574.5089649,2574.5089649,2574.5089649,n,3.49811839999893,2557.7220065,2557.7220065,2569.7853921000005,2574.5089649,22,001,2024-08-01_13h11.24.718,robot_sternberg_sign,2022.2.5,60.05439727346326,
"['L_Torso_Z_Back', 'L_Base_Y_Back', 'R_Base_Z_For', 'R_Torso_Y_For']",False,L_Arm_Y_For,4,robot,4,False,False,"['robot_stimuli\\L_Torso_Z_Back.mp4', 'robot_stimuli\\L_Base_Y_Back.mp4', 'robot_stimuli\\R_Base_Z_For.mp4', 'robot_stimuli\\R_Torso_Y_For.mp4']",robot_stimuli\L_Arm_Y_For.mp4,22,,,,,,,,,,,,,0,105,105,105,,,,,,,,,,,,,,,,,2593.8845039000007,2594.9753949000005,,,,,,,,,2598.6812998000005,2598.6812998000005,2598.6812998000005,2598.6812998000005,2598.6812998000005,2598.6812998000005,2598.6812998000005,2598.6812998000005,None,None,None,,,,,,,,,,,2578.1573481000014,2578.1573481000014,None,,,,,2594.9753949000005,2594.9753949000005,2594.9753949000005,n,3.670821999998225,2578.1573481000014,2578.1573481000014,2590.2429483000014,2594.9753949000005,22,001,2024-08-01_13h11.24.718,robot_sternberg_sign,2022.2.5,60.05439727346326,
"['L_Arm_Z_Back', 'R_Torso_X_Back', 'R_Torso_Z_For', 'R_Base_X_Back']",False,L_Base_Y_Back,4,robot,4,False,False,"['robot_stimuli\\L_Arm_Z_Back.mp4', 'robot_stimuli\\R_Torso_X_Back.mp4', 'robot_stimuli\\R_Torso_Z_For.mp4', 'robot_stimuli\\R_Base_X_Back.mp4']",robot_stimuli\L_Base_Y_Back.mp4,22,,,,,,,,,,,,,0,106,106,106,,,,,,,,,,,,,,,,,2614.5682042000008,2615.657819600001,,,,,,,,,2619.6449243000006,2619.6449243000006,2619.6449243000006,2619.6449243000006,2619.6449243000006,2619.6449243000006,2619.6449243000006,2619.6449243000006,None,None,None,,,,,,,,,,,2598.6812998000005,2598.6812998000005,None,,,,,2615.657819600001,2615.657819600001,2615.657819600001,n,3.9494113999990077,2598.6812998000005,2598.6812998000005,2610.937462400001,2615.657819600001,22,001,2024-08-01_13h11.24.718,robot_sternberg_sign,2022.2.5,60.05439727346326,
"['L_Arm_Z_Back', 'R_Arm_X_For', 'L_Arm_X_For', 'L_Torso_Z_For']",True,L_Arm_X_For,4,robot,4,False,False,"['robot_stimuli\\L_Arm_Z_Back.mp4', 'robot_stimuli\\R_Arm_X_For.mp4', 'robot_stimuli\\L_Arm_X_For.mp4', 'robot_stimuli\\L_Torso_Z_For.mp4']",robot_stimuli\L_Arm_X_For.mp4,22,,,,,,,,,,,,,0,107,107,107,,,,,,,,,,,,,,,,,2635.5207323000013,2636.6075669,,,,,,,,,2640.6733123000013,2640.6733123000013,2640.6733123000013,2640.6733123000013,2640.6733123000013,2640.6733123000013,2640.6733123000013,2640.6733123000013,None,None,None,,,,,,,,,,,2619.6449243000006,2619.6449243000006,None,,,,,2636.6075669,2636.6075669,2636.6075669,c,4.031841999998505,2619.6449243000006,2619.6449243000006,2631.8902277000016,2636.6075669,22,001,2024-08-01_13h11.24.718,robot_sternberg_sign,2022.2.5,60.05439727346326,
"['R_Base_Y_For', 'R_Head_Z_For', 'L_Arm_Y_Back', 'R_Head_X_For']",True,R_Base_Y_For,4,robot,4,False,False,"['robot_stimuli\\R_Base_Y_For.mp4', 'robot_stimuli\\R_Head_Z_For.mp4', 'robot_stimuli\\L_Arm_Y_Back.mp4', 'robot_stimuli\\R_Head_X_For.mp4']",robot_stimuli\R_Base_Y_For.mp4,22,,,,,,,,,,,,,0,108,108,108,,,,,,,,,,,,,,,,,2656.5628237,2657.6420775000006,,,,,,,,,2661.3549362000012,2661.3549362000012,2661.3549362000012,2661.3549362000012,2661.3549362000012,2661.3549362000012,2661.3549362000012,2661.3549362000012,None,None,None,,,,,,,,,,,2640.6733123000013,2640.6733123000013,None,,,,,2657.6420775000006,2657.6420775000006,2657.6420775000006,c,3.675885199996628,2640.6733123000013,2640.6733123000013,2652.9398177000003,2657.6420775000006,22,001,2024-08-01_13h11.24.718,robot_sternberg_sign,2022.2.5,60.05439727346326,
"['R_Base_Y_For', 'R_Torso_Y_For', 'R_Head_Z_For', 'L_Head_X_For']",True,R_Base_Y_For,4,robot,4,False,True,"['robot_stimuli\\R_Base_Y_For.mp4', 'robot_stimuli\\R_Torso_Y_For.mp4', 'robot_stimuli\\R_Head_Z_For.mp4', 'robot_stimuli\\L_Head_X_For.mp4']",robot_stimuli\R_Base_Y_For.mp4,22,,,,,,,,,,,,,0,109,109,109,,,,,,,,,,,,,,,,,2677.184920400001,2678.2716946,,,,,,,,,2681.942690600001,2686.1149394000004,2681.942690600001,2686.1149394000004,2681.942690600001,2686.1149394000004,2681.942690600001,2686.1149394000004,85.55555555555556,2.8997208000000683,space,,,4.095535499998732,,,,,,,,2661.3549362000012,2661.3549362000012,None,,,,,2678.2716946,2678.2716946,2678.2716946,c,3.3999931999987894,2661.3549362000012,2661.3549362000012,2673.6218486000016,2678.2716946,22,001,2024-08-01_13h11.24.718,robot_sternberg_sign,2022.2.5,60.05439727346326,
"['R_Head_Y_For', 'R_Arm_Y_Back']",False,L_Arm_X_Back,2,robot,4,True,False,"['robot_stimuli\\R_Head_Y_For.mp4', 'robot_stimuli\\R_Arm_Y_Back.mp4']",robot_stimuli\L_Arm_X_Back.mp4,22,,,,,,,,,,,,,0,110,110,110,,,,,,,,,,,,,,,,,2698.304288700001,2699.392967400001,,,,,,,,,2703.040922600001,2703.040922600001,2703.040922600001,2703.040922600001,2703.040922600001,2703.040922600001,2703.040922600001,2703.040922600001,None,None,None,,,,,,,,,,,2686.1149394000004,2686.1149394000004,space,3.7388863999985915,,,,2699.392967400001,2699.392967400001,2699.392967400001,n,3.3727588999990985,,,2694.674765900001,2699.392967400001,22,001,2024-08-01_13h11.24.718,robot_sternberg_sign,2022.2.5,60.05439727346326,
"['L_Base_Z_Back', 'R_Head_Z_For']",True,L_Base_Z_Back,2,robot,4,False,False,"['robot_stimuli\\L_Base_Z_Back.mp4', 'robot_stimuli\\R_Head_Z_For.mp4']",robot_stimuli\L_Base_Z_Back.mp4,22,,,,,,,,,,,,,0,111,111,111,,,,,,,,,,,,,,,,,2711.5693224000006,2712.6578412,,,,,,,,,2716.296662300001,2716.296662300001,2716.296662300001,2716.296662300001,2716.296662300001,2716.296662300001,2716.296662300001,2716.296662300001,None,None,None,,,,,,,,,,,2703.040922600001,2703.040922600001,None,,,,,2712.6578412,2712.6578412,2712.6578412,c,3.4284891999977845,2703.040922600001,2703.040922600001,2707.928674300001,2712.6578412,22,001,2024-08-01_13h11.24.718,robot_sternberg_sign,2022.2.5,60.05439727346326,
"['L_Torso_Y_Back', 'R_Arm_Y_For']",False,R_Base_Z_Back,2,robot,4,False,False,"['robot_stimuli\\L_Torso_Y_Back.mp4', 'robot_stimuli\\R_Arm_Y_For.mp4']",robot_stimuli\R_Base_Z_Back.mp4,22,,,,,,,,,,,,,0,112,112,112,,,,,,,,,,,,,,,,,2724.4655733,2717.3729091000005,,,,,,,,,2730.2739237000005,2730.2739237000005,2730.2739237000005,2730.2739237000005,2730.2739237000005,2730.2739237000005,2730.2739237000005,2730.2739237000005,None,None,None,,,,,,,,,,,2716.296662300001,2716.296662300001,None,,,,,2725.5573592,2725.5573592,2725.5573592,n,4.689192899999398,2716.296662300001,2716.296662300001,2720.960539200001,2725.5573592,22,001,2024-08-01_13h11.24.718,robot_sternberg_sign,2022.2.5,60.05439727346326,
"['L_Base_X_Back', 'R_Arm_X_Back']",True,L_Base_X_Back,2,robot,4,False,False,"['robot_stimuli\\L_Base_X_Back.mp4', 'robot_stimuli\\R_Arm_X_Back.mp4']",robot_stimuli\L_Base_X_Back.mp4,22,,,,,,,,,,,,,0,113,113,113,,,,,,,,,,,,,,,,,2738.6696661000005,2739.758662,,,,,,,,,2743.3636442000006,2743.3636442000006,2743.3636442000006,2743.3636442000006,2743.3636442000006,2743.3636442000006,2743.3636442000006,2743.3636442000006,None,None,None,,,,,,,,,,,2730.2739237000005,2730.2739237000005,None,,,,,2739.758662,2739.758662,2739.758662,c,2.8792222999982187,2730.2739237000005,2730.2739237000005,2735.0406982000004,2739.758662,22,001,2024-08-01_13h11.24.718,robot_sternberg_sign,2022.2.5,60.05439727346326,
"['R_Head_Z_For', 'L_Head_X_For']",True,L_Head_X_For,2,robot,4,False,False,"['robot_stimuli\\R_Head_Z_For.mp4', 'robot_stimuli\\L_Head_X_For.mp4']",robot_stimuli\L_Head_X_For.mp4,22,,,,,,,,,,,,,0,114,114,114,,,,,,,,,,,,,,,,,2751.7129455000013,2752.7908874000004,,,,,,,,,2756.3633382000007,2756.3633382000007,2756.3633382000007,2756.3633382000007,2756.3633382000007,2756.3633382000007,2756.3633382000007,2756.3633382000007,None,None,None,,,,,,,,,,,2743.3636442000006,2743.3636442000006,None,,,,,2752.7908874000004,2752.7908874000004,2752.7908874000004,c,2.920888599999671,2743.3636442000006,2743.3636442000006,2748.1596937000013,2752.7908874000004,22,001,2024-08-01_13h11.24.718,robot_sternberg_sign,2022.2.5,60.05439727346326,
"['L_Head_Y_Back', 'R_Arm_Y_For']",True,R_Arm_Y_For,2,robot,4,False,False,"['robot_stimuli\\L_Head_Y_Back.mp4', 'robot_stimuli\\R_Arm_Y_For.mp4']",robot_stimuli\R_Arm_Y_For.mp4,22,,,,,,,,,,,,,0,115,115,115,,,,,,,,,,,,,,,,,2764.6538420000015,2765.7410063000007,,,,,,,,,2769.2471511000003,2769.2471511000003,2769.2471511000003,2769.2471511000003,2769.2471511000003,2769.2471511000003,2769.2471511000003,2769.2471511000003,None,None,None,,,,,,,,,,,2756.3633382000007,2756.3633382000007,None,,,,,2765.7410063000007,2765.7410063000007,2765.7410063000007,c,3.393500699998185,2756.3633382000007,2756.3633382000007,2761.1591102,2765.7410063000007,22,001,2024-08-01_13h11.24.718,robot_sternberg_sign,2022.2.5,60.05439727346326,
"['R_Base_X_For', 'R_Head_Y_Back']",True,R_Head_Y_Back,2,robot,4,False,False,"['robot_stimuli\\R_Base_X_For.mp4', 'robot_stimuli\\R_Head_Y_Back.mp4']",robot_stimuli\R_Head_Y_Back.mp4,22,,,,,,,,,,,,,0,116,116,116,,,,,,,,,,,,,,,,,2777.5794898000004,2778.658340400001,,,,,,,,,2782.4248207,2782.4248207,2782.4248207,2782.4248207,2782.4248207,2782.4248207,2782.4248207,2782.4248207,None,None,None,,,,,,,,,,,2769.2471511000003,2769.2471511000003,None,,,,,2778.658340400001,2778.658340400001,2778.658340400001,c,3.7248063999977603,2769.2471511000003,2769.2471511000003,2773.943202100001,2778.658340400001,22,001,2024-08-01_13h11.24.718,robot_sternberg_sign,2022.2.5,60.05439727346326,
"['R_Head_X_For', 'L_Torso_Z_For']",False,L_Arm_X_For,2,robot,4,False,False,"['robot_stimuli\\R_Head_X_For.mp4', 'robot_stimuli\\L_Torso_Z_For.mp4']",robot_stimuli\L_Arm_X_For.mp4,22,,,,,,,,,,,,,0,117,117,117,,,,,,,,,,,,,,,,,2790.8556818000015,2791.9425952,,,,,,,,,2796.3075412000017,2796.3075412000017,2796.3075412000017,2796.3075412000017,2796.3075412000017,2796.3075412000017,2796.3075412000017,2796.3075412000017,None,None,None,,,,,,,,,,,2782.4248207,2782.4248207,None,,,,,2791.9425952,2791.9425952,2791.9425952,n,4.327603399999134,2782.4248207,2782.4248207,2787.2267479,2791.9425952,22,001,2024-08-01_13h11.24.718,robot_sternberg_sign,2022.2.5,60.05439727346326,
"['R_Base_Y_For', 'R_Torso_Z_For']",False,R_Head_Z_Back,2,robot,4,False,False,"['robot_stimuli\\R_Base_Y_For.mp4', 'robot_stimuli\\R_Torso_Z_For.mp4']",robot_stimuli\R_Head_Z_Back.mp4,22,,,,,,,,,,,,,0,118,118,118,,,,,,,,,,,,,,,,,2804.7371783000017,2805.8261514000005,,,,,,,,,2809.7990575000003,2809.7990575000003,2809.7990575000003,2809.7990575000003,2809.7990575000003,2809.7990575000003,2809.7990575000003,2809.7990575000003,None,None,None,,,,,,,,,,,2796.3075412000017,2796.3075412000017,None,,,,,2805.8261514000005,2805.8261514000005,2805.8261514000005,n,3.932641199999125,2796.3075412000017,2796.3075412000017,2801.1084960000007,2805.8261514000005,22,001,2024-08-01_13h11.24.718,robot_sternberg_sign,2022.2.5,60.05439727346326,
"['R_Base_Z_For', 'R_Torso_X_For']",False,R_Torso_Y_For,2,robot,4,False,True,"['robot_stimuli\\R_Base_Z_For.mp4', 'robot_stimuli\\R_Torso_X_For.mp4']",robot_stimuli\R_Torso_Y_For.mp4,22,,,,,,,,,,,,,0,119,119,119,,,,,,,,,,,,,,,,,2818.2531141,2819.340719400001,,,,,,,,,2823.1913267,2828.198387100001,2823.1913267,2828.198387100001,2823.1913267,2828.198387100001,2823.1913267,2828.198387100001,70.4320987654321,2.7605272000000696,space,,,4.934790899998916,,,,,,,,2809.7990575000003,2809.7990575000003,None,,,,,2819.340719400001,2819.340719400001,2819.340719400001,n,3.7866331999994145,2809.7990575000003,2809.7990575000003,2814.6240915000017,2819.340719400001,22,001,2024-08-01_13h11.24.718,robot_sternberg_sign,2022.2.5,60.05439727346326,
"['T', 'Q']",False,K,2,letter,5,True,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,22,,,,,,,,,,,,,0,120,120,120,,,,,,,,,,,,,,,,,2838.9908410000007,2840.0502624,,,,,,,,,2841.676291400001,2841.676291400001,2841.676291400001,2841.676291400001,2841.676291400001,2841.676291400001,2841.676291400001,2841.676291400001,None,None,None,,,,,,,,,,,2828.198387100001,2828.198387100001,space,5.399689299998499,2836.9770539,2838.9908410000007,2840.0502624,2840.0502624,2840.0502624,2840.0502624,n,1.4606601999985287,,,,,22,001,2024-08-01_13h11.24.718,robot_sternberg_sign,2022.2.5,60.05439727346326,
"['L', 'S']",False,T,2,letter,5,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,22,,,,,,,,,,,,,0,121,121,121,,,,,,,,,,,,,,,,,2846.8439382000015,2847.9005053,,,,,,,,,2849.3298250000007,2849.3298250000007,2849.3298250000007,2849.3298250000007,2849.3298250000007,2849.3298250000007,2849.3298250000007,2849.3298250000007,None,None,None,,,,,,,,,,,2841.676291400001,2841.676291400001,None,,2844.8208008,2846.8439382000015,2847.9005053,2847.9005053,2847.9005053,2847.9005053,n,1.2907058999990113,2841.676291400001,2841.676291400001,,,22,001,2024-08-01_13h11.24.718,robot_sternberg_sign,2022.2.5,60.05439727346326,
