sequence,is_target,condition,stimuli,block,is_block_beginning,is_block_ending,fname,subject,retraining.thisRepN,retraining.thisTrialN,retraining.thisN,retraining.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,langage_text.started,langage_key.started,langage_key.keys,langage_key.rt,intro_text.started,intro_key.started,intro_key.keys,intro_key.rt,training_robot_intro_text.started,training_robot_intro_key.started,training_robot_intro_key.keys,training_robot_intro_key.rt,cross.started,cross.stopped,training_letter.started,training_robot_key.started,training_robot_question.started,training_robot_keys.started,training_letter.stopped,training_robot_key.keys,RSME_labels.started,RSME_labels.stopped,RSME_ticks.started,RSME_ticks.stopped,RSME_text.started,RSME_text.stopped,RSME_key.started,RSME_key.stopped,RSME_ticks.response,RSME_ticks.rt,RSME_key.keys,training_robot_intro_text.stopped,training_robot_intro_key.stopped,training_robot_key.rt,RSME_key.rt,training_robot_movie.started,experiment_beginning_text.started,experiment_beginning_keys.started,experiment_beginning_key.started,experiment_beginning_key.keys,experiment_beginning_key.rt,block_intro_text.started,block_intro_key.started,block_intro_key.keys,block_intro_key.rt,movie.started,key.started,key.keys,key.rt,block_intro_text.stopped,block_intro_key.stopped,letter.started,letter.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,49.88174219999996,49.88174219999996,f,385.87856020000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2024-05-24_13h55.46.357,robot_nback_sign,2022.2.5,60.01514782331876,
,,,,,,,,,,,,,,,,,,,,,,,,,435.8212388000002,435.8212388000002,space,45.86080769999967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2024-05-24_13h55.46.357,robot_nback_sign,2022.2.5,60.01514782331876,
L_Head_X_Back,True,1,robot,1,False,False,robot_stimuli\L_Head_X_Back.mp4,1,,,,,,,,,0,197,197,197,,,,,,,,,,,,,1697.6521080000002,1698.7256273000003,,,,,,,1702.3641631,1702.3641631,1702.3641631,1702.3641631,1702.3641631,1702.3641631,1702.3641631,1702.3641631,None,None,None,,,,,,,,,,,1697.6521080000002,1697.6521080000002,None,,1698.7256273000003,1698.7256273000003,n,3.212543500000038,1697.6521080000002,1697.6521080000002,,,1,001,2024-05-24_13h55.46.357,robot_nback_sign,2022.2.5,60.01514782331876,
L_Head_X_Back,True,1,robot,1,False,False,robot_stimuli\L_Head_X_Back.mp4,1,,,,,,,,,0,198,198,198,,,,,,,,,,,,,1702.3641631,1703.4408653,,,,,,,1707.0800938000002,1707.0800938000002,1707.0800938000002,1707.0800938000002,1707.0800938000002,1707.0800938000002,1707.0800938000002,1707.0800938000002,None,None,None,,,,,,,,,,,1702.3641631,1702.3641631,None,,1703.4408653,1703.4408653,n,2.3283567000000858,1702.3641631,1702.3641631,,,1,001,2024-05-24_13h55.46.357,robot_nback_sign,2022.2.5,60.01514782331876,
R_Arm_X_For,False,1,robot,1,False,True,robot_stimuli\R_Arm_X_For.mp4,1,,,,,,,,,0,199,199,199,,,,,,,,,,,,,1707.0800938000002,1708.1622274000001,,,,,,,1711.8367806,1720.5091704000001,1711.8367806,1720.5091704000001,1711.8367806,1720.5091704000001,1711.8367806,1720.5091704000001,48.98148148148148,7.476676199999929,space,,,,8.620298300000059,,,,,,,1707.0800938000002,1707.0800938000002,None,,1708.1622274000001,1708.1622274000001,n,3.4475047000003087,1707.0800938000002,1707.0800938000002,,,1,001,2024-05-24_13h55.46.357,robot_nback_sign,2022.2.5,60.01514782331876,
R_Base_X_For,False,2,robot,1,True,False,robot_stimuli\R_Base_X_For.mp4,1,,,,,,,,,0,200,200,200,,,,,,,,,,,,,1797.0514222000002,1798.1317609000002,,,,,,,1801.7792239,1801.7792239,1801.7792239,1801.7792239,1801.7792239,1801.7792239,1801.7792239,1801.7792239,None,None,None,,,,,,,,,,,1720.5091704000001,1720.5091704000001,space,76.52357139999981,1798.1317609000002,1798.1317609000002,None,,,,,,1,001,2024-05-24_13h55.46.357,robot_nback_sign,2022.2.5,60.01514782331876,
L_Torso_Y_Back,False,2,robot,1,False,False,robot_stimuli\L_Torso_Y_Back.mp4,1,,,,,,,,,0,201,201,201,,,,,,,,,,,,,1801.7792239,1802.8622642,,,,,,,1806.5014663000002,1806.5014663000002,1806.5014663000002,1806.5014663000002,1806.5014663000002,1806.5014663000002,1806.5014663000002,1806.5014663000002,None,None,None,,,,,,,,,,,1801.7792239,1801.7792239,None,,1802.8622642,1802.8622642,None,,1801.7792239,1801.7792239,,,1,001,2024-05-24_13h55.46.357,robot_nback_sign,2022.2.5,60.01514782331876,
L_Head_Z_For,False,2,robot,1,False,False,robot_stimuli\L_Head_Z_For.mp4,1,,,,,,,,,0,202,202,202,,,,,,,,,,,,,1806.5014663000002,1807.5805294000002,,,,,,,1811.2293197,1811.2293197,1811.2293197,1811.2293197,1811.2293197,1811.2293197,1811.2293197,1811.2293197,None,None,None,,,,,,,,,,,1806.5014663000002,1806.5014663000002,None,,1807.5805294000002,1807.5805294000002,n,0.9401871000002302,1806.5014663000002,1806.5014663000002,,,1,001,2024-05-24_13h55.46.357,robot_nback_sign,2022.2.5,60.01514782331876,
L_Torso_Y_Back,True,2,robot,1,False,False,robot_stimuli\L_Torso_Y_Back.mp4,1,,,,,,,,,0,203,203,203,,,,,,,,,,,,,1811.2293197,1812.3141427,,,,,,,1815.9630938999999,1815.9630938999999,1815.9630938999999,1815.9630938999999,1815.9630938999999,1815.9630938999999,1815.9630938999999,1815.9630938999999,None,None,None,,,,,,,,,,,1811.2293197,1811.2293197,None,,1812.3141427,1812.3141427,c,1.4159272999997938,1811.2293197,1811.2293197,,,1,001,2024-05-24_13h55.46.357,robot_nback_sign,2022.2.5,60.01514782331876,
R_Torso_Y_For,False,2,robot,1,False,False,robot_stimuli\R_Torso_Y_For.mp4,1,,,,,,,,,0,204,204,204,,,,,,,,,,,,,1815.9630938999999,1817.0440377,,,,,,,1820.6845690999999,1820.6845690999999,1820.6845690999999,1820.6845690999999,1820.6845690999999,1820.6845690999999,1820.6845690999999,1820.6845690999999,None,None,None,,,,,,,,,,,1815.9630938999999,1815.9630938999999,None,,1817.0440377,1817.0440377,n,0.9893713999997544,1815.9630938999999,1815.9630938999999,,,1,001,2024-05-24_13h55.46.357,robot_nback_sign,2022.2.5,60.01514782331876,
R_Head_X_For,False,2,robot,1,False,False,robot_stimuli\R_Head_X_For.mp4,1,,,,,,,,,0,205,205,205,,,,,,,,,,,,,1820.6845690999999,1821.7634712,,,,,,,1825.4121202000001,1825.4121202000001,1825.4121202000001,1825.4121202000001,1825.4121202000001,1825.4121202000001,1825.4121202000001,1825.4121202000001,None,None,None,,,,,,,,,,,1820.6845690999999,1820.6845690999999,None,,1821.7634712,1821.7634712,n,1.3672085000000607,1820.6845690999999,1820.6845690999999,,,1,001,2024-05-24_13h55.46.357,robot_nback_sign,2022.2.5,60.01514782331876,
L_Base_X_Back,False,2,robot,1,False,False,robot_stimuli\L_Base_X_Back.mp4,1,,,,,,,,,0,206,206,206,,,,,,,,,,,,,1825.4121202000001,1826.4957389,,,,,,,1830.1347051000002,1830.1347051000002,1830.1347051000002,1830.1347051000002,1830.1347051000002,1830.1347051000002,1830.1347051000002,1830.1347051000002,None,None,None,,,,,,,,,,,1825.4121202000001,1825.4121202000001,None,,1826.4957389,1826.4957389,n,2.8188731999996435,1825.4121202000001,1825.4121202000001,,,1,001,2024-05-24_13h55.46.357,robot_nback_sign,2022.2.5,60.01514782331876,
L_Base_Z_For,False,2,robot,1,False,False,robot_stimuli\L_Base_Z_For.mp4,1,,,,,,,,,0,207,207,207,,,,,,,,,,,,,1830.1347051000002,1831.2131897,,,,,,,1834.8527577999998,1834.8527577999998,1834.8527577999998,1834.8527577999998,1834.8527577999998,1834.8527577999998,1834.8527577999998,1834.8527577999998,None,None,None,,,,,,,,,,,1830.1347051000002,1830.1347051000002,None,,1831.2131897,1831.2131897,n,1.7566982999999254,1830.1347051000002,1830.1347051000002,,,1,001,2024-05-24_13h55.46.357,robot_nback_sign,2022.2.5,60.01514782331876,
R_Head_X_Back,False,2,robot,1,False,False,robot_stimuli\R_Head_X_Back.mp4,1,,,,,,,,,0,208,208,208,,,,,,,,,,,,,1834.8527577999998,,,,,,,,1839.5847867000002,1839.5847867000002,1839.5847867000002,1839.5847867000002,1839.5847867000002,1839.5847867000002,1839.5847867000002,1839.5847867000002,None,None,None,,,,,,,,,,,1834.8527577999998,1834.8527577999998,None,,1835.9459129000002,1835.9459129000002,n,1.0322835999998006,1834.8527577999998,1834.8527577999998,,,1,001,2024-05-24_13h55.46.357,robot_nback_sign,2022.2.5,60.01514782331876,
L_Torso_Z_Back,False,2,robot,1,False,False,robot_stimuli\L_Torso_Z_Back.mp4,1,,,,,,,,,0,209,209,209,,,,,,,,,,,,,1839.5847867000002,1840.6636751,,,,,,,1844.3125178999999,1844.3125178999999,1844.3125178999999,1844.3125178999999,1844.3125178999999,1844.3125178999999,1844.3125178999999,1844.3125178999999,None,None,None,,,,,,,,,,,1839.5847867000002,1839.5847867000002,None,,1840.6636751,1840.6636751,n,0.39333030000011604,1839.5847867000002,1839.5847867000002,,,1,001,2024-05-24_13h55.46.357,robot_nback_sign,2022.2.5,60.01514782331876,
L_Base_Y_Back,False,2,robot,1,False,False,robot_stimuli\L_Base_Y_Back.mp4,1,,,,,,,,,0,210,210,210,,,,,,,,,,,,,1844.3125178999999,1845.397063,,,,,,,1849.0585449,1849.0585449,1849.0585449,1849.0585449,1849.0585449,1849.0585449,1849.0585449,1849.0585449,None,None,None,,,,,,,,,,,1844.3125178999999,1844.3125178999999,None,,1845.397063,1845.397063,n,0.29143630000021403,1844.3125178999999,1844.3125178999999,,,1,001,2024-05-24_13h55.46.357,robot_nback_sign,2022.2.5,60.01514782331876,
R_Torso_Y_For,False,2,robot,1,False,False,robot_stimuli\R_Torso_Y_For.mp4,1,,,,,,,,,0,211,211,211,,,,,,,,,,,,,1849.0585449,1850.1475074999998,,,,,,,1853.7975446,1853.7975446,1853.7975446,1853.7975446,1853.7975446,1853.7975446,1853.7975446,1853.7975446,None,None,None,,,,,,,,,,,1849.0585449,1849.0585449,None,,1850.1475074999998,1850.1475074999998,n,2.462558299999955,1849.0585449,1849.0585449,,,1,001,2024-05-24_13h55.46.357,robot_nback_sign,2022.2.5,60.01514782331876,
R_Torso_Z_For,False,2,robot,1,False,False,robot_stimuli\R_Torso_Z_For.mp4,1,,,,,,,,,0,212,212,212,,,,,,,,,,,,,1853.7975446,1854.8803240000002,,,,,,,1858.5309416999999,1858.5309416999999,1858.5309416999999,1858.5309416999999,1858.5309416999999,1858.5309416999999,1858.5309416999999,1858.5309416999999,None,None,None,,,,,,,,,,,1853.7975446,1853.7975446,None,,1854.8803240000002,1854.8803240000002,n,1.6406171999999515,1853.7975446,1853.7975446,,,1,001,2024-05-24_13h55.46.357,robot_nback_sign,2022.2.5,60.01514782331876,
R_Torso_X_For,False,2,robot,1,False,False,robot_stimuli\R_Torso_X_For.mp4,1,,,,,,,,,0,213,213,213,,,,,,,,,,,,,1858.5309416999999,1859.6107987999999,,,,,,,1863.2417578,1863.2417578,1863.2417578,1863.2417578,1863.2417578,1863.2417578,1863.2417578,1863.2417578,None,None,None,,,,,,,,,,,1858.5309416999999,1858.5309416999999,None,,1859.6107987999999,1859.6107987999999,c,2.461787299999969,1858.5309416999999,1858.5309416999999,,,1,001,2024-05-24_13h55.46.357,robot_nback_sign,2022.2.5,60.01514782331876,
R_Torso_Z_For,True,2,robot,1,False,False,robot_stimuli\R_Torso_Z_For.mp4,1,,,,,,,,,0,214,214,214,,,,,,,,,,,,,1863.2417578,1864.3292285000002,,,,,,,1867.9706446,1867.9706446,1867.9706446,1867.9706446,1867.9706446,1867.9706446,1867.9706446,1867.9706446,None,None,None,,,,,,,,,,,1863.2417578,1863.2417578,None,,1864.3292285000002,1864.3292285000002,c,2.0647544999999354,1863.2417578,1863.2417578,,,1,001,2024-05-24_13h55.46.357,robot_nback_sign,2022.2.5,60.01514782331876,
L_Head_Y_For,False,2,robot,1,False,False,robot_stimuli\L_Head_Y_For.mp4,1,,,,,,,,,0,215,215,215,,,,,,,,,,,,,1867.9706446,,,,,,,,1872.7083662,1872.7083662,1872.7083662,1872.7083662,1872.7083662,1872.7083662,1872.7083662,1872.7083662,None,None,None,,,,,,,,,,,1867.9706446,1867.9706446,None,,1869.0688676,1869.0688676,n,1.020095099999935,1867.9706446,1867.9706446,,,1,001,2024-05-24_13h55.46.357,robot_nback_sign,2022.2.5,60.01514782331876,
L_Base_Z_For,False,2,robot,1,False,False,robot_stimuli\L_Base_Z_For.mp4,1,,,,,,,,,0,216,216,216,,,,,,,,,,,,,1872.7083662,1873.7957139999999,,,,,,,1877.4356563000001,1877.4356563000001,1877.4356563000001,1877.4356563000001,1877.4356563000001,1877.4356563000001,1877.4356563000001,1877.4356563000001,None,None,None,,,,,,,,,,,1872.7083662,1872.7083662,None,,1873.7957139999999,1873.7957139999999,n,1.5509700999998586,1872.7083662,1872.7083662,,,1,001,2024-05-24_13h55.46.357,robot_nback_sign,2022.2.5,60.01514782331876,
L_Base_X_For,False,2,robot,1,False,False,robot_stimuli\L_Base_X_For.mp4,1,,,,,,,,,0,217,217,217,,,,,,,,,,,,,1877.4356563000001,1878.5118566,,,,,,,1882.0850694,1882.0850694,1882.0850694,1882.0850694,1882.0850694,1882.0850694,1882.0850694,1882.0850694,None,None,None,,,,,,,,,,,1877.4356563000001,1877.4356563000001,None,,1878.5118566,1878.5118566,n,1.8741237000001547,1877.4356563000001,1877.4356563000001,,,1,001,2024-05-24_13h55.46.357,robot_nback_sign,2022.2.5,60.01514782331876,
R_Arm_Y_Back,False,2,robot,1,False,False,robot_stimuli\R_Arm_Y_Back.mp4,1,,,,,,,,,0,218,218,218,,,,,,,,,,,,,1882.0850694,1883.1628077,,,,,,,1886.8025168,1886.8025168,1886.8025168,1886.8025168,1886.8025168,1886.8025168,1886.8025168,1886.8025168,None,None,None,,,,,,,,,,,1882.0850694,1882.0850694,None,,1883.1628077,1883.1628077,n,1.206359300000031,1882.0850694,1882.0850694,,,1,001,2024-05-24_13h55.46.357,robot_nback_sign,2022.2.5,60.01514782331876,
R_Head_X_For,False,2,robot,1,False,False,robot_stimuli\R_Head_X_For.mp4,1,,,,,,,,,0,219,219,219,,,,,,,,,,,,,1886.8025168,1887.878866,,,,,,,1891.5099571,1891.5099571,1891.5099571,1891.5099571,1891.5099571,1891.5099571,1891.5099571,1891.5099571,None,None,None,,,,,,,,,,,1886.8025168,1886.8025168,None,,1887.878866,1887.878866,n,0.8418662999995377,1886.8025168,1886.8025168,,,1,001,2024-05-24_13h55.46.357,robot_nback_sign,2022.2.5,60.01514782331876,
R_Head_X_Back,False,2,robot,1,False,False,robot_stimuli\R_Head_X_Back.mp4,1,,,,,,,,,0,220,220,220,,,,,,,,,,,,,1891.5099571,1892.5983492,,,,,,,1896.2472286000002,1896.2472286000002,1896.2472286000002,1896.2472286000002,1896.2472286000002,1896.2472286000002,1896.2472286000002,1896.2472286000002,None,None,None,,,,,,,,,,,1891.5099571,1891.5099571,None,,1892.5983492,1892.5983492,n,0.9635878999995384,1891.5099571,1891.5099571,,,1,001,2024-05-24_13h55.46.357,robot_nback_sign,2022.2.5,60.01514782331876,
R_Arm_X_Back,False,2,robot,1,False,False,robot_stimuli\R_Arm_X_Back.mp4,1,,,,,,,,,0,221,221,221,,,,,,,,,,,,,1896.2472286000002,1897.3295441,,,,,,,1900.9685399999998,1900.9685399999998,1900.9685399999998,1900.9685399999998,1900.9685399999998,1900.9685399999998,1900.9685399999998,1900.9685399999998,None,None,None,,,,,,,,,,,1896.2472286000002,1896.2472286000002,None,,1897.3295441,1897.3295441,n,1.679049999999961,1896.2472286000002,1896.2472286000002,,,1,001,2024-05-24_13h55.46.357,robot_nback_sign,2022.2.5,60.01514782331876,
L_Torso_X_For,False,2,robot,1,False,False,robot_stimuli\L_Torso_X_For.mp4,1,,,,,,,,,0,222,222,222,,,,,,,,,,,,,1900.9685399999998,1902.0455152,,,,,,,1905.6792136,1905.6792136,1905.6792136,1905.6792136,1905.6792136,1905.6792136,1905.6792136,1905.6792136,None,None,None,,,,,,,,,,,1900.9685399999998,1900.9685399999998,None,,1902.0455152,1902.0455152,n,2.285224800000151,1900.9685399999998,1900.9685399999998,,,1,001,2024-05-24_13h55.46.357,robot_nback_sign,2022.2.5,60.01514782331876,
L_Base_X_For,False,2,robot,1,False,False,robot_stimuli\L_Base_X_For.mp4,1,,,,,,,,,0,223,223,223,,,,,,,,,,,,,1905.6792136,1906.7794588000002,,,,,,,1910.3560548,1910.3560548,1910.3560548,1910.3560548,1910.3560548,1910.3560548,1910.3560548,1910.3560548,None,None,None,,,,,,,,,,,1905.6792136,1905.6792136,None,,1906.7794588000002,1906.7794588000002,n,1.638106199999811,1905.6792136,1905.6792136,,,1,001,2024-05-24_13h55.46.357,robot_nback_sign,2022.2.5,60.01514782331876,
L_Head_Y_Back,False,2,robot,1,False,False,robot_stimuli\L_Head_Y_Back.mp4,1,,,,,,,,,0,224,224,224,,,,,,,,,,,,,1910.3560548,1911.4649432,,,,,,,1915.1143906000002,1915.1143906000002,1915.1143906000002,1915.1143906000002,1915.1143906000002,1915.1143906000002,1915.1143906000002,1915.1143906000002,None,None,None,,,,,,,,,,,1910.3560548,1910.3560548,None,,1911.4649432,1911.4649432,n,1.7297861999998076,1910.3560548,1910.3560548,,,1,001,2024-05-24_13h55.46.357,robot_nback_sign,2022.2.5,60.01514782331876,
L_Base_X_For,True,2,robot,1,False,False,robot_stimuli\L_Base_X_For.mp4,1,,,,,,,,,0,225,225,225,,,,,,,,,,,,,1915.1143906000002,1916.1949926000002,,,,,,,1919.7679679000003,1919.7679679000003,1919.7679679000003,1919.7679679000003,1919.7679679000003,1919.7679679000003,1919.7679679000003,1919.7679679000003,None,None,None,,,,,,,,,,,1915.1143906000002,1915.1143906000002,None,,1916.1949926000002,1916.1949926000002,n,1.1989515999996456,1915.1143906000002,1915.1143906000002,,,1,001,2024-05-24_13h55.46.357,robot_nback_sign,2022.2.5,60.01514782331876,
L_Head_Y_Back,True,2,robot,1,False,False,robot_stimuli\L_Head_Y_Back.mp4,1,,,,,,,,,0,226,226,226,,,,,,,,,,,,,1919.7679679000003,1920.8477065000002,,,,,,,1924.5009661,1924.5009661,1924.5009661,1924.5009661,1924.5009661,1924.5009661,1924.5009661,1924.5009661,None,None,None,,,,,,,,,,,1919.7679679000003,1919.7679679000003,None,,1920.8477065000002,1920.8477065000002,c,2.5702490000001035,1919.7679679000003,1919.7679679000003,,,1,001,2024-05-24_13h55.46.357,robot_nback_sign,2022.2.5,60.01514782331876,
L_Base_X_Back,False,2,robot,1,False,False,robot_stimuli\L_Base_X_Back.mp4,1,,,,,,,,,0,227,227,227,,,,,,,,,,,,,1924.5009661,1925.5932604,,,,,,,1929.2329728,1929.2329728,1929.2329728,1929.2329728,1929.2329728,1929.2329728,1929.2329728,1929.2329728,None,None,None,,,,,,,,,,,1924.5009661,1924.5009661,None,,1925.5932604,1925.5932604,c,1.9758076000000528,1924.5009661,1924.5009661,,,1,001,2024-05-24_13h55.46.357,robot_nback_sign,2022.2.5,60.01514782331876,
R_Arm_Y_For,False,2,robot,1,False,False,robot_stimuli\R_Arm_Y_For.mp4,1,,,,,,,,,0,228,228,228,,,,,,,,,,,,,1929.2329728,1930.3115701000002,,,,,,,1933.9203815,1933.9203815,1933.9203815,1933.9203815,1933.9203815,1933.9203815,1933.9203815,1933.9203815,None,None,None,,,,,,,,,,,1929.2329728,1929.2329728,None,,1930.3115701000002,1930.3115701000002,n,0.9864198999996461,1929.2329728,1929.2329728,,,1,001,2024-05-24_13h55.46.357,robot_nback_sign,2022.2.5,60.01514782331876,
L_Base_X_Back,True,2,robot,1,False,False,robot_stimuli\L_Base_X_Back.mp4,1,,,,,,,,,0,229,229,229,,,,,,,,,,,,,1933.9203815,,,,,,,,1938.6513364000002,1938.6513364000002,1938.6513364000002,1938.6513364000002,1938.6513364000002,1938.6513364000002,1938.6513364000002,1938.6513364000002,None,None,None,,,,,,,,,,,1933.9203815,1933.9203815,None,,1935.0126733000002,1935.0126733000002,n,2.1160201000000143,1933.9203815,1933.9203815,,,1,001,2024-05-24_13h55.46.357,robot_nback_sign,2022.2.5,60.01514782331876,
R_Base_X_For,False,2,robot,1,False,False,robot_stimuli\R_Base_X_For.mp4,1,,,,,,,,,0,230,230,230,,,,,,,,,,,,,1938.6513364000002,1939.7302475000001,,,,,,,1943.3786528,1943.3786528,1943.3786528,1943.3786528,1943.3786528,1943.3786528,1943.3786528,1943.3786528,None,None,None,,,,,,,,,,,1938.6513364000002,1938.6513364000002,None,,1939.7302475000001,1939.7302475000001,c,0.9270678999998836,1938.6513364000002,1938.6513364000002,,,1,001,2024-05-24_13h55.46.357,robot_nback_sign,2022.2.5,60.01514782331876,
R_Arm_X_Back,False,2,robot,1,False,False,robot_stimuli\R_Arm_X_Back.mp4,1,,,,,,,,,0,231,231,231,,,,,,,,,,,,,1943.3786528,1944.4629731999999,,,,,,,1948.1017135000002,1948.1017135000002,1948.1017135000002,1948.1017135000002,1948.1017135000002,1948.1017135000002,1948.1017135000002,1948.1017135000002,None,None,None,,,,,,,,,,,1943.3786528,1943.3786528,None,,1944.4629731999999,1944.4629731999999,n,1.8662864000000354,1943.3786528,1943.3786528,,,1,001,2024-05-24_13h55.46.357,robot_nback_sign,2022.2.5,60.01514782331876,
R_Head_X_Back,False,2,robot,1,False,False,robot_stimuli\R_Head_X_Back.mp4,1,,,,,,,,,0,232,232,232,,,,,,,,,,,,,1948.1017135000002,1949.1812719,,,,,,,1952.8299608000002,1952.8299608000002,1952.8299608000002,1952.8299608000002,1952.8299608000002,1952.8299608000002,1952.8299608000002,1952.8299608000002,None,None,None,,,,,,,,,,,1948.1017135000002,1948.1017135000002,None,,1949.1812719,1949.1812719,n,2.101533900000277,1948.1017135000002,1948.1017135000002,,,1,001,2024-05-24_13h55.46.357,robot_nback_sign,2022.2.5,60.01514782331876,
R_Arm_Y_Back,False,2,robot,1,False,False,robot_stimuli\R_Arm_Y_Back.mp4,1,,,,,,,,,0,233,233,233,,,,,,,,,,,,,1952.8299608000002,1953.9126013,,,,,,,1957.5674933,1957.5674933,1957.5674933,1957.5674933,1957.5674933,1957.5674933,1957.5674933,1957.5674933,None,None,None,,,,,,,,,,,1952.8299608000002,1952.8299608000002,None,,1953.9126013,1953.9126013,n,1.337218399999756,1952.8299608000002,1952.8299608000002,,,1,001,2024-05-24_13h55.46.357,robot_nback_sign,2022.2.5,60.01514782331876,
R_Torso_Z_Back,False,2,robot,1,False,False,robot_stimuli\R_Torso_Z_Back.mp4,1,,,,,,,,,0,234,234,234,,,,,,,,,,,,,1957.5674933,1958.6618836000002,,,,,,,1962.2995512000002,1962.2995512000002,1962.2995512000002,1962.2995512000002,1962.2995512000002,1962.2995512000002,1962.2995512000002,1962.2995512000002,None,None,None,,,,,,,,,,,1957.5674933,1957.5674933,None,,1958.6618836000002,1958.6618836000002,c,1.9324358999999731,1957.5674933,1957.5674933,,,1,001,2024-05-24_13h55.46.357,robot_nback_sign,2022.2.5,60.01514782331876,
R_Head_X_For,False,2,robot,1,False,False,robot_stimuli\R_Head_X_For.mp4,1,,,,,,,,,0,235,235,235,,,,,,,,,,,,,1962.2995512000002,1963.3791668,,,,,,,1967.0182766000003,1967.0182766000003,1967.0182766000003,1967.0182766000003,1967.0182766000003,1967.0182766000003,1967.0182766000003,1967.0182766000003,None,None,None,,,,,,,,,,,1962.2995512000002,1962.2995512000002,None,,1963.3791668,1963.3791668,n,2.373679999999922,1962.2995512000002,1962.2995512000002,,,1,001,2024-05-24_13h55.46.357,robot_nback_sign,2022.2.5,60.01514782331876,
L_Base_X_Back,False,2,robot,1,False,False,robot_stimuli\L_Base_X_Back.mp4,1,,,,,,,,,0,236,236,236,,,,,,,,,,,,,1967.0182766000003,1968.1012819000002,,,,,,,1971.7447849999999,1971.7447849999999,1971.7447849999999,1971.7447849999999,1971.7447849999999,1971.7447849999999,1971.7447849999999,1971.7447849999999,None,None,None,,,,,,,,,,,1967.0182766000003,1967.0182766000003,None,,1968.1012819000002,1968.1012819000002,None,,1967.0182766000003,1967.0182766000003,,,1,001,2024-05-24_13h55.46.357,robot_nback_sign,2022.2.5,60.01514782331876,
R_Head_X_For,True,2,robot,1,False,False,robot_stimuli\R_Head_X_For.mp4,1,,,,,,,,,0,237,237,237,,,,,,,,,,,,,1971.7447849999999,1972.8325075000002,,,,,,,1976.4815164000001,1976.4815164000001,1976.4815164000001,1976.4815164000001,1976.4815164000001,1976.4815164000001,1976.4815164000001,1976.4815164000001,None,None,None,,,,,,,,,,,1971.7447849999999,1971.7447849999999,None,,1972.8325075000002,1972.8325075000002,None,,1971.7447849999999,1971.7447849999999,,,1,001,2024-05-24_13h55.46.357,robot_nback_sign,2022.2.5,60.01514782331876,
R_Arm_Y_Back,False,2,robot,1,False,False,robot_stimuli\R_Arm_Y_Back.mp4,1,,,,,,,,,0,238,238,238,,,,,,,,,,,,,1976.4815164000001,1977.5681635,,,,,,,1981.2173203000002,1981.2173203000002,1981.2173203000002,1981.2173203000002,1981.2173203000002,1981.2173203000002,1981.2173203000002,1981.2173203000002,None,None,None,,,,,,,,,,,1976.4815164000001,1976.4815164000001,None,,1977.5681635,1977.5681635,n,1.873668200000111,1976.4815164000001,1976.4815164000001,,,1,001,2024-05-24_13h55.46.357,robot_nback_sign,2022.2.5,60.01514782331876,
R_Arm_X_For,False,2,robot,1,False,False,robot_stimuli\R_Arm_X_For.mp4,1,,,,,,,,,0,239,239,239,,,,,,,,,,,,,1981.2173203000002,1982.2973000000002,,,,,,,1985.9493386,1985.9493386,1985.9493386,1985.9493386,1985.9493386,1985.9493386,1985.9493386,1985.9493386,None,None,None,,,,,,,,,,,1981.2173203000002,1981.2173203000002,None,,1982.2973000000002,1982.2973000000002,n,1.752417099999775,1981.2173203000002,1981.2173203000002,,,1,001,2024-05-24_13h55.46.357,robot_nback_sign,2022.2.5,60.01514782331876,
L_Arm_X_For,False,2,robot,1,False,False,robot_stimuli\L_Arm_X_For.mp4,1,,,,,,,,,0,240,240,240,,,,,,,,,,,,,1985.9493386,1987.0301441000001,,,,,,,1990.6808148999999,1990.6808148999999,1990.6808148999999,1990.6808148999999,1990.6808148999999,1990.6808148999999,1990.6808148999999,1990.6808148999999,None,None,None,,,,,,,,,,,1985.9493386,1985.9493386,None,,1987.0301441000001,1987.0301441000001,n,2.8114035000000968,1985.9493386,1985.9493386,,,1,001,2024-05-24_13h55.46.357,robot_nback_sign,2022.2.5,60.01514782331876,
L_Base_Z_Back,False,2,robot,1,False,False,robot_stimuli\L_Base_Z_Back.mp4,1,,,,,,,,,0,241,241,241,,,,,,,,,,,,,1990.6808148999999,1991.7633839,,,,,,,1995.4027048000003,1995.4027048000003,1995.4027048000003,1995.4027048000003,1995.4027048000003,1995.4027048000003,1995.4027048000003,1995.4027048000003,None,None,None,,,,,,,,,,,1990.6808148999999,1990.6808148999999,None,,1991.7633839,1991.7633839,n,2.2147207999998955,1990.6808148999999,1990.6808148999999,,,1,001,2024-05-24_13h55.46.357,robot_nback_sign,2022.2.5,60.01514782331876,
